grid_index,t_Brownian,W,GBM_P_one_year,t_hedge_years,hedge_Q_model_price
75,0.29296875,-0.6902020103672271,88.65105284861815,0.024079623287671232,96.14293870669496
76,0.296875,-0.6028753944927421,90.23411828891201,0.02440068493150685,96.62585853519778
77,0.30078125,-0.6317494676602007,89.735563983987,0.024721746575342464,96.46632800024354
78,0.3046875,-0.5973184097979164,90.37681416525155,0.02504280821917808,96.65727176281685
79,0.30859375,-0.6154623902852658,90.07055727700826,0.025363869863013696,96.55707729363981
80,0.3125,-0.5984304922348304,90.39907974561073,0.025684931506849314,96.65172924655492
81,0.31640625,-0.5808519500707969,90.73872027904062,0.02600599315068493,96.7495064141257
82,0.3203125,-0.564097400327917,91.0646283346242,0.026327054794520546,96.84280692917426
83,0.32421875,-0.5798804034657974,90.79890538423972,0.026648116438356163,96.75551745261991
84,0.328125,-0.6268280644565143,89.97142078756674,0.026969178082191778,96.49572179370618
85,0.33203125,-0.6146847902358403,90.21133667604396,0.027290239726027395,96.56324265016785
86,0.3359375,-0.6547347353130384,89.51260818419486,0.027611301369863013,96.34205927740169
87,0.33984375,-0.7049073592928101,88.639655734481,0.027932363013698627,96.0656083011078
88,0.34375,-0.8033751869639321,86.93147360676147,0.028253424657534245,95.5250597384502
89,0.34765625,-0.8505243418388466,86.13576313553415,0.028574486301369863,95.267467288711
90,0.3515625,-0.802467831461628,86.98801666594768,0.028895547945205477,95.53064309111787
91,0.35546875,-0.8603069004298685,86.0077089252687,0.029216609589041095,95.21465676468425
92,0.359375,-0.914744412759655,85.09632102414197,0.029537671232876712,94.91822659429714
93,0.36328125,-0.9104739394882665,85.18899621518413,0.029858732876712327,94.94177606409724
94,0.3671875,-0.8768934861949832,85.78316187993826,0.030179794520547944,95.12506258825687
95,0.37109375,-0.9281682881653347,84.92785686631514,0.03050085616438356,94.84610958001454
96,0.375,-0.8228327788738536,86.75635132025768,0.030821917808219176,95.42099618057408
97,0.37890625,-0.8895199403318226,85.62699305975124,0.031142979452054794,95.05713459489071
98,0.3828125,-0.84277660990781,86.45150440537623,0.03146404109589041,95.31255248770998
99,0.38671875,-0.8670128322773268,86.0536332690516,0.031785102739726026,95.18049785136034
100,0.390625,-0.7829539272518168,87.53309063324761,0.03210616438356164,95.64066203662516
101,0.39453125,-0.8123798073171652,87.03985346106128,0.03242722602739726,95.4797370829718
102,0.3984375,-0.7979814188918986,87.31132261568628,0.032748287671232876,95.558902396896
103,0.40234375,-0.7880242936406858,87.50587660076454,0.03306934931506849,95.61378180579281
104,0.40625,-0.8712648952471158,86.08130072383598,0.033390410958904104,95.1588227109404
105,0.41015625,-0.7692434936822689,87.87636313818861,0.033711472602739725,95.717414313119
106,0.4140625,-0.7923468681239877,87.49175517594105,0.03403253424657534,95.59100770281705
107,0.41796875,-0.8756994584766281,86.06548149795339,0.034353595890410954,95.13554608431532
108,0.421875,-0.9037312599774032,85.60437862430888,0.034674657534246575,94.98306310951476
109,0.42578125,-0.9277717916435025,85.21374121179984,0.03499571917808219,94.85252926973361
110,0.4296875,-0.9271891569919607,85.24364812496977,0.035316780821917804,94.85600262892544
111,0.43359375,-0.8852128234653945,85.98245349381222,0.035637842465753425,95.08488687189046
112,0.4375,-0.8093486760786056,87.31746069191642,0.03595890410958904,95.49970555388705
113,0.44140625,-0.7167525184520356,88.97042910699331,0.03627996575342465,96.00839864786657
114,0.4453125,-0.652358847625601,90.14479099624795,0.036601027397260275,96.36384722628357
115,0.44921875,-0.676755096758855,89.72705065265605,0.03692208904109589,96.22945305927814
116,0.453125,-0.6236621957125328,90.70615780703514,0.0372431506849315,96.52315604897744
117,0.45703125,-0.5915988482605177,91.31109396497688,0.037564212328767124,96.70108323718392
118,0.4609375,-0.5721542146606203,91.68837444186414,0.03788527397260274,96.80926821196681
119,0.46484375,-0.6147217648351326,90.93240770217109,0.03820633561643835,96.57357941990965
120,0.46875,-0.7049177441780664,89.32770062525552,0.038527397260273974,96.07572981602803
121,0.47265625,-0.7209318516857262,89.06292929902631,0.03884845890410959,95.98785979173637
122,0.4765625,-0.7951818036501138,87.77068624594804,0.0391695205479452,95.58038045783732
123,0.48046875,-0.8496608834478776,86.83989486187045,0.03949058219178082,95.28258458888578
124,0.484375,-0.72353428361455,89.07919711453363,0.03981164383561644,95.97446207331404
125,0.48828125,-0.7654797886517989,88.35573449796584,0.04013270547945205,95.74422051831019
126,0.4921875,-0.7199365616380266,89.18511234197557,0.040453767123287666,95.994878799669
127,0.49609375,-0.7330496597058324,88.97237061857062,0.04077482876712329,95.92303710844632
128,0.5,-0.7433490737961236,88.8100990195155,0.0410958904109589,95.86671426815141
129,0.50390625,-0.7831014752460244,88.12746795812593,0.041416952054794516,95.64875814494947
130,0.5078125,-0.6952971121845729,89.70975491081921,0.04173801369863014,96.13182905580572
131,0.51171875,-0.760963358636031,88.56003107221167,0.04205907534246575,95.77086292323345
132,0.515625,-0.7817387838298443,88.21349265160062,0.042380136986301366,95.65715323628336
133,0.51953125,-0.8150536762567996,87.64822198251979,0.04270119863013699,95.47490830268454
134,0.5234375,-0.6550298785061891,90.5199673694936,0.0430222602739726,96.35527702399513
135,0.52734375,-0.6835386405337252,90.02641100406788,0.043343321917808215,96.19820819703398
136,0.53125,-0.5955233154543647,91.64665929113148,0.04366438356164383,96.68522360271793
137,0.53515625,-0.6379694612793715,90.89324343130373,0.04398544520547945,96.4505082059238
138,0.5390625,-0.7224628445595072,89.39112167065029,0.044306506849315065,95.98467267108985
139,0.54296875,-0.727602342568994,89.32021575292917,0.04462756849315068,95.95669922784391
140,0.546875,-0.8200240452053386,87.70490937019734,0.0449486301369863,95.44984773101194
141,0.55078125,-0.769230865480312,88.62118061419928,0.045269691780821915,95.72854749600477
142,0.5546875,-0.7552317489965532,88.890483201593,0.04559075342465753,95.8057257491532
143,0.55859375,-0.7774907374048826,88.51638388352673,0.04591181506849315,95.68383498996353
144,0.5625,-0.6738901910226787,90.39076885819075,0.046232876712328765,96.25422344336143
145,0.56640625,-0.665079629474685,90.57141314813379,0.04655393835616438,96.30317081121997
146,0.5703125,-0.6433209727559762,90.9877372040411,0.046875,96.42370345628483
147,0.57421875,-0.6695675944767929,90.53258055870413,0.047196061643835614,96.27901034810246
148,0.578125,-0.7380390427434851,89.3221839424506,0.04751712328767123,95.90206492895359
