path_index,n4_c0,n4_c5,n4_c20,n16_c0,n16_c5,n16_c20,n64_c0,n64_c5,n64_c20,n256_c0,n256_c5,n256_c20
2628,36.013277464514488,30.817309675107083,15.229406306887995,0.39819691483546338,-6.8215867144962123,-28.480937602487998,8.2267754154056441,-2.8210696985576904,-35.964605040437235,10.959619906277199,-9.0259702155977273,-68.982740581227915
2629,-37.827386547122387,-48.439711054661984,-80.276684577275319,-18.086493777691885,-29.360500792485709,-63.182521836861724,5.9591006930654657,-7.4948468017450978,-47.856689286160417,4.4176459463737956,-13.406045991958763,-66.877121806860032
2630,-119.80506718528079,-125.16755749269419,-141.2550284149321,-38.373252275700452,-46.278048921341963,-69.992438858264563,-7.4994573461394634,-19.342292083983349,-54.870796297512612,-12.172108472691383,-32.170964128069343,-92.167531094201294
2631,94.73199988396135,86.141454617500301,60.369818818117153,45.451522513921361,31.00544188240309,-12.332800012146265,28.104179062048559,7.257108567878447,-55.284102914613698,11.612887480235429,-25.034722392735432,-134.97755201164256
2632,-329.04927777983539,-340.09309072230099,-373.22452954968867,-178.62255416831238,-191.37350827124035,-229.62637058001977,-12.90172924903392,-29.497041056262113,-79.282976477936316,-18.312652025824868,-48.770822276508127,-140.14533302858536
2633,101.85661835114206,94.051579200396191,70.636461748162219,-65.80529367692543,-80.056470017122592,-122.80999903770862,-65.069603624199573,-92.442831080811288,-174.56251345064453,-24.801358131221349,-71.260227553982034,-210.63683582227014
2634,33.042309979964159,23.534096360200749,-4.9905444990931187,-4.3959444606065858,-16.715477099131419,-53.674075014702282,8.3079469382969933,-8.334529736856382,-58.261959762316508,-2.7094329537052886,-28.546675255418847,-106.05840216061955
2635,94.504593148562094,86.439581210671463,62.244545397004117,-79.843169126895987,-97.199088658866344,-149.26684725477196,-45.780288156343772,-71.186532276104003,-147.40526463535559,-5.6665891361461718,-46.68534483665087,-169.74161193811221
2636,-110.26843627753622,-115.39126321007222,-130.75974400767785,-5.4859860613843914,-11.462579761934585,-29.39236086359098,-11.446876084715411,-20.879653919032918,-49.177987421978379,-1.5428537154731234,-17.016787518914274,-63.438588929228075
2637,-11.29261448800645,-21.192118452949956,-50.89063034776774,28.674380832554732,17.214332939874282,-17.16581073816343,23.298277712999322,8.3926627443062785,-36.324182161780129,18.981364140539142,-4.0227080697703173,-73.034924700720524
2638,-45.070013916545122,-53.791022114359748,-79.954046707794532,-21.465490019609661,-36.554364991269267,-81.820989906249906,27.598166443448918,8.5547951854873645,-48.575318588426398,6.6857825079473514,-26.576978846810107,-126.36526291103701
2639,143.8097793635834,137.59454388533413,118.9488374505836,84.71647313862718,74.924809666536703,45.549819250262772,4.119960262306904,-17.7692142890387,-83.436737943060507,-1.4076877378606885,-44.71299327004413,-174.62890986659275
2640,-26.73519316475813,-35.317861393868043,-61.065866081196873,-31.179029765147789,-43.219899015761257,-79.342506767589839,15.172855990652469,-6.347747320790301,-70.909557255103152,-5.7379409951439611,-47.801678860090661,-173.99289245495106
2641,55.658017555381946,46.28957114954045,18.184231932012324,-84.798049438406281,-100.78779636914061,-148.75703716134905,-9.4232651668951917,-30.255715608170988,-92.753066931992919,-7.9176523778640444,-44.838899616584797,-155.60264133290167
2642,-66.019562407123431,-76.679154021906925,-108.65792886624286,-17.950373178571226,-29.808196633133321,-65.38166699682688,-3.5911002529860525,-17.505917136180415,-59.25036778572894,-1.5227140886540838,-20.853527132954241,-78.845966265811057
2643,-137.36694893873505,-148.46462374333646,-181.7576481571316,-73.323908719760993,-86.572708784749238,-126.31910897969215,-5.9591354440756277,-22.292511148261156,-71.292638260879585,-3.0857428240681202,-28.04806426203254,-102.93502857604221
2644,35.552239373537475,27.785545971694489,4.4854657661678061,38.569926846319674,25.109066829984101,-15.273513219032623,22.982584022179424,0.6973547106737783,-66.15833322383952,-2.3440264298840816,-50.841379680201328,-196.33343943116034
2645,50.613555448137618,45.410287519738631,29.8004837345444,-13.580218114679262,-22.643850535242411,-49.834747796937485,3.8486837756827357,-9.343792224246565,-48.921220224027117,2.1782795917519282,-22.572824102895332,-96.826135186821631
2646,-181.66932523996024,-192.24259605540669,-223.96240850174058,-40.392136775514018,-50.949606773467394,-82.622016767323885,-9.8499048334417694,-21.842381072712897,-57.819809790460795,-2.6115350567272344,-16.920270283040963,-59.846475961923943
2647,-37.239495217040712,-42.565277400118134,-58.542623949346648,-39.495298911248483,-49.891999736620619,-81.08210221273248,-14.896875862979357,-30.472354974469141,-77.198792308933335,22.066914956579289,-3.1055416944100886,-78.62291164736682
2648,194.76488532742587,187.9850978555105,167.64573543976712,-18.841948845571096,-34.401082687354574,-81.078484212697731,-53.700797209839322,-76.365773192921665,-144.36070114215494,-21.042940041255065,-62.847106539205527,-188.25960603304179
2649,78.313443311213291,68.77597405023846,40.163566267312149,49.960299167656217,38.073927214301534,2.4148113542374858,51.549677162823741,34.737172693337584,-15.700340715133621,20.788802186667112,-8.8975666829759348,-97.956673291943275
2650,-202.03567301979501,-211.85111378096508,-241.29743606447437,3.2052736661357812,-11.602965000183303,-56.027680999133281,7.1029833195284482,-14.550492516312715,-79.510920023821654,22.09916859158011,-10.924310783738747,-109.99474890964439
2651,-37.22078534388254,-42.431871278393942,-58.065129081923601,24.048952872617747,12.418896018943769,-22.471274542080891,-3.2469796053594564,-26.77537904082169,-97.360577347198387,17.970807012136675,-22.639535222849418,-144.47056192782406
2652,173.8881480023756,167.52453424842497,148.43369298657808,141.3543033097576,130.31804736736922,97.209279540201351,51.481213820080598,31.437690011676523,-28.692881413529335,22.729420471899175,-19.858962280315154,-147.62411053695405
2653,34.417843778333918,24.267412186520232,-6.1838825889135478,-64.566593354138604,-81.839648896644576,-133.65881552415522,-19.383652256676214,-46.476317688533527,-127.75431398409637,-13.370682256540022,-58.222930521107628,-192.77967531483409
2654,93.086461114354393,84.690815532776583,59.503878788042243,26.342990770746951,12.454372603993875,-29.21148189625444,22.318406093236376,-0.0034489841399363286,-66.969014216256141,7.1450349716325263,-31.839562508377526,-148.7933549484477
2655,80.397494753637034,71.772823761539144,45.89881078525093,-35.45051433488527,-50.276158503198644,-94.753091008131491,11.823896415225931,-8.8025813620444069,-70.682014693868155,-4.0901504790946319,-38.491863742441751,-141.69700353244673
2656,192.20268938872596,185.09186865979973,163.75940647302377,79.56918590069381,64.746857234813433,20.279871237191401,45.849399755493323,22.90547038052955,-45.926317744361768,-10.603595377238435,-59.893522080671573,-207.76330219095109
2657,-11.848020234582677,-17.020057375140638,-32.536168796810308,22.520302515216237,17.202836137751888,1.2504370053568412,28.237782715122851,21.127116255505026,-0.20488312334921988,6.3192881292746916,-7.8840425081502943,-50.494034420408106
2658,11.553618430085749,6.3698804701971312,-9.1813334094705112,-36.32996344535033,-44.895579165843742,-70.592426327323793,-40.414545868111396,-54.487302658998694,-96.705573031655987,-7.7431880246268499,-30.609340856914482,-99.207799353798947
2659,-67.380343063402506,-77.014208140991286,-105.91580337374489,12.267826086485911,-0.0069920562555125798,-36.831446484462504,37.590426977596508,18.829268589404364,-37.454206575123862,-26.417518319462943,-68.176545792293837,-193.45362821078515
2660,-189.15459968568263,-200.79342294193754,-235.70989271069317,-30.652239295428956,-43.118362331013998,-80.516731437783676,-9.6738895435069594,-25.258082692715618,-72.01066214034887,-2.5796520740628353,-24.710466948782198,-91.102911572903906
2661,63.035174594311684,53.625211629712794,25.395322735922491,42.320625661110171,28.26895681676433,-13.886049716271373,0.36444767452462656,-21.783304862055274,-88.226562471783836,-11.417315731364056,-54.252754116258529,-182.75906927098868
2662,-93.096853046780097,-99.140883928762051,-117.27297657470606,-45.455905948916552,-56.772186976090779,-90.721030057610278,-16.62263431395268,-33.802775171204928,-85.343197742961948,-17.445086927329395,-49.212741557756431,-144.51570544899914
2663,55.336215063487543,45.473285491822026,15.884496776830929,-22.298352946194427,-35.807306932532811,-76.334168891553418,-10.269472505680824,-30.015768106284668,-89.254654908107113,-6.2696105820250523,-36.937778848703601,-128.94228364879382
2664,43.710178854748278,34.049656529765684,5.0680895548142644,26.974904025817864,12.876621958545343,-29.418224243279496,-12.330698610910645,-34.353817422242741,-100.42317385622084,-7.8044973039446859,-41.196922056853168,-141.37419631556588
2665,41.078526937442575,32.942373916385577,8.5339148532182207,-29.685929835356774,-44.574001332014859,-89.238215821970925,-28.608245503284024,-49.632986649759232,-112.70721008919213,-1.3901671264059132,-33.323820622529865,-129.12478111091445
2666,101.01493613009461,93.085428446430342,69.2969053954439,-105.99541676273293,-123.20155922756021,-174.81998662202386,-13.269389976408547,-35.974478734867716,-104.08974501023658,5.8309310821477887,-33.832879937261431,-152.82431299551138
2667,-85.152349328819128,-91.791120286641217,-111.70743316010157,12.487889149056929,3.0368659968694121,-25.316203459692115,-0.71912803521626822,-16.430831572745824,-63.565942185317517,-18.704517569451735,-51.080535388341836,-148.20858884497565
2668,76.988893858432107,70.694340734897992,51.810681364300649,-45.307951226903015,-54.405051095366616,-81.696350700757762,22.681882689953795,-0.41614457699199647,-69.710226377806634,13.577904462668243,-31.626020058151539,-167.23779362062362
2669,-6.6073199901995849,-17.184483316195156,-48.915973294185505,25.297701299609571,13.705578919597201,-21.070788220439908,23.924096242621772,8.8466230994442867,-36.385796330109997,6.2364627394697436,-17.647264704736926,-89.298447037335109
2670,17.678702735220554,7.5539920126324205,-22.820140155130161,-66.690937146380406,-81.236482960138915,-124.87312040143263,-20.271221623433689,-38.774901478882043,-94.285941045214372,-6.9332008368379547,-34.64771820739918,-117.79127031907194
2671,92.688240760888448,84.782883241719674,61.066810684215625,31.150022898127872,18.76817849404938,-18.377354718179731,-4.2431306584833237,-32.205927286269116,-116.09431716963377,20.185046507253674,-27.997328074471852,-172.54445181966298
2672,92.556131043766072,83.881045429861842,57.855788588152791,-67.924658435642755,-79.639024601300093,-114.78212309826552,-98.046720005307236,-118.86758161825514,-181.33016645711933,-50.351887647010699,-92.205367751656013,-217.76580806557558
2673,-23.413003543803597,-33.87216330284059,-65.249642579957026,-29.287418715081685,-41.083015862480124,-76.469807304693632,-8.0750868132060987,-21.549042723493358,-61.970910454347859,-6.4164905392178753,-25.767695091721862,-83.821308749304762
2674,-64.841993321646726,-73.714074180460386,-100.33031675689546,-55.714786067230136,-70.652308639025989,-115.46487635440172,-48.141242092535151,-75.809262322580082,-158.81332301269123,-7.9690906032445241,-50.823026991518248,-179.38483615629576
2675,-7.4194865424045702,-18.324366403405634,-51.039005986408824,38.931363129510487,25.517520463401183,-14.724007534924908,26.024270715227999,4.2488599011227279,-61.077372541187628,1.8936943358945655,-39.946834624233247,-165.46842150462396
2676,146.11648134901509,140.69027896878436,124.41167182809852,71.372485312519643,60.039441859588919,26.040311500811299,6.4276607261418803,-19.670840663468766,-97.966344832291611,21.485386092230442,-27.656229727501227,-175.08107718670169
2677,-181.23411051538392,-194.68599425181969,-235.0416454611252,-60.732482772017875,-76.668495716968437,-124.47653455180011,-24.865777053844113,-46.306392085295784,-110.62823717967444,-9.6879624555779174,-42.395202753879175,-140.51692364876112
2678,133.38269532290724,127.49117623483789,109.81661897063441,48.362712068755172,38.500843474207159,8.9152376905601614,10.700948934271455,-6.6574019761500729,-58.732454707405367,7.0423116805361579,-25.428707945631142,-122.84176682411078
2679,-56.695905944416609,-66.427941633143291,-95.62404869932061,-8.094543380520463,-21.891188165880067,-63.281122521960697,28.420021283748156,10.101835402927918,-44.852722239534614,12.999194204856849,-17.220272044699868,-107.87867079340458
2680,-208.470907170342,-221.47599897354678,-260.49127438316111,-55.090988465766827,-68.068617485723848,-107.00150454559673,-9.5084346916920595,-26.007963497328205,-75.506549914236643,-22.345250500595398,-48.299365530079854,-126.1617106185405
2681,-47.332600248527683,-52.486895099078609,-67.949779650727749,-20.350184386258327,-27.348159762818096,-48.342085892490708,-4.8944998040040533,-14.863599994978626,-44.770900567907965,1.906298414496381,-14.078351199783832,-62.032300042635534
2682,-99.345084795612365,-110.98675478394807,-145.91176474895883,24.081679943617473,9.9032674841050721,-32.631969894424856,0.050971626283626392,-20.032734027014612,-80.283850986878406,8.6703760614286693,-22.297052155320216,-115.19933680559416
2683,103.50008215357957,95.902998241490423,73.11174650522662,57.246669031712372,42.585804449752686,-1.3967892961263715,14.014539011413035,-7.8663455264122604,-73.508999139872685,-8.8198705457862161,-49.553604166721016,-171.75480502955998
2684,112.08190701902521,102.60739554872424,74.183861137828615,42.547273451485751,27.150218667333036,-19.040945685121471,25.328496416302812,3.0155637995050597,-63.923234050880467,20.730749941192414,-24.186902226247469,-158.93985872860259
2685,-68.565608104310627,-77.014992637494174,-102.36314623704027,-23.971500825540602,-40.025881273970185,-88.189022619251659,15.045473268739556,-6.3003580151233791,-70.337851866710366,1.7491282517077025,-34.44842815837535,-143.04109738861905
2686,58.106739760378332,52.899725239822715,37.278681678159842,22.19777278931906,14.046863534090335,-10.405864231599026,25.63775352080869,15.00769241034441,-16.882490921035316,-2.0824159806807003,-24.830007619542005,-93.072782536114602
2687,135.22113910844223,129.97556738821231,114.23885222752779,2.4602650583055947,-9.1183413149228727,-43.854160434600999,3.5241396243258265,-15.559476367055382,-72.810324341205742,-15.455315665564463,-50.64793088615901,-156.22577654795271
2688,-17.8394664552834,-28.401164339049501,-60.086257990349623,-11.183343263071947,-22.608329794713427,-56.883289389637866,-19.23399048398278,-34.37461455689845,-79.796486775601807,-0.012549373068395653,-20.273709495022558,-81.057189860866856
2689,16.829480531010631,9.9732827690809245,-10.595310516703194,-51.719810863229199,-62.860936954837349,-96.284315229663648,6.5046525275076084,-9.0603652082862141,-55.755418415663677,14.31083494950153,-13.249806508676874,-95.931730883171412
2690,41.719515916455066,35.81419890026541,18.098247851701217,-63.78654069993641,-74.831014218655326,-107.96443477480609,-2.4347838526282688,-17.587460233359096,-63.045489375556052,-24.053065867194093,-53.816915376582912,-143.10846390474845
2691,-173.89947763461484,-180.392140641163,-199.87012966080457,-8.7561032182957135,-16.634769834256947,-40.270769682136667,4.6007832913607345,-8.5704441518765204,-48.084126481581848,-3.9720493242156194,-27.458091901299294,-97.916219632508358
2692,-207.49580167743838,-212.60921628441443,-227.94946010534161,-37.717157351748682,-43.11746139328109,-59.318373517881341,-8.3260656794054952,-15.115066360645589,-35.482068404358635,1.8431459636619341,-9.1825518417616543,-42.259645258042831
2693,-59.253551017452992,-70.302926781383576,-103.45105407318079,15.736584636531916,2.3326560201785469,-37.879129828879741,-3.4661197270925186,-23.333740346291961,-82.936602203895745,4.5120784691353037,-27.312589171751824,-122.78659209438047
2694,-76.165915998988908,-81.956765128426184,-99.329312516732315,-6.5489072848595189,-13.898015776743936,-35.945341252387891,6.2077643869835901,-4.4278218116137094,-36.334580407391073,7.3461943902759019,-11.15814189997122,-66.671150770721283
2695,-31.550842274902379,-42.296768756481242,-74.534548201208736,-57.311310684140835,-70.691621908875959,-110.83255558309588,-7.3951133101234063,-22.398765388875972,-67.409721625122756,-7.9895834627311615,-28.767610491582445,-91.10169157813084
2696,88.87048398779018,79.731359881239882,52.313987561588988,-4.0083627189268327,-18.251628115662129,-60.981424305862561,-6.6522439783892651,-26.389417674896208,-85.600938764418856,-0.88569207368880143,-32.959339703223918,-129.18028259180744
2697,-15.173578748790874,-26.37003989546281,-59.95942333547589,39.999043656197159,26.146495309691659,-15.411149729817566,-70.618788605946406,-97.776378027791338,-179.24914629334069,-6.5064875540095954,-49.844301337901356,-179.85774268955845
2698,-36.641961806319387,-47.060761493838299,-78.317160556385943,-37.319616252192873,-50.859137042034718,-91.477699411543881,-13.146107078386422,-29.221633081613845,-77.448211091261555,8.693799658627313,-13.78635458337726,-81.226817309381886
2699,6.9446679363603607,-3.4620718928496217,-34.682291380474112,27.354306606975456,16.561568839633196,-15.816644462386307,10.188980988222625,-4.7674510496186713,-49.636747163120731,4.0055557404115234,-18.661908515565869,-86.664301283507143
2700,-9.6206328442573934,-14.793783678510231,-30.313236181265914,-12.774086533221045,-19.074753698381159,-37.976755193861564,-2.9094735640772673,-12.039358343392216,-39.429012681340396,2.1672354644062923,-13.739951312382653,-61.461511642739652
2701,-268.10211156197965,-277.90965880426029,-307.33230053109946,-25.81533487868035,-37.920672767030517,-74.236686432091034,-45.691666431724393,-66.139262460643081,-127.48205054740239,-6.0372055870831502,-38.876061460019031,-137.39262907879728
2702,79.281996017476274,73.978707475402359,58.068841849180615,83.210098072781136,69.265513074012404,27.431758077716211,26.619658946106199,1.8430846486418773,-72.486638243752907,13.963292795743826,-29.554488209631756,-160.1078312257676
2703,143.33585926954635,135.42125980175894,111.67746139840034,66.58523932906752,53.220307850151187,13.125513413407646,-9.6387757226670487,-36.38291038315532,-116.61531436461286,-1.230493162041455,-47.271125724656883,-185.39302341248862
2704,-120.85895958228321,-131.68958256947553,-164.18145153105252,-36.926899604512073,-48.182252240112575,-81.948310146914082,-7.8159886248013208,-20.851729540538145,-59.958952287775901,-0.8480124737816368,-18.126512840361102,-69.962013940072211
2705,98.831226785472666,89.087010571549456,59.854361929776189,-53.226529116949621,-66.890740845614744,-107.88337603159965,-37.294297560051689,-56.586562328814182,-114.46335663510962,-22.025829236263178,-71.562580130283038,-220.17283281232625
2706,90.39796431096363,85.174804178133854,69.505323779645778,41.396299616391914,33.118835486573502,8.2864430971250727,-9.186802911981431,-27.422257808261293,-82.128622497095421,1.4415722136443279,-31.144385296628933,-128.90225782747783
2707,193.24549273688785,187.43566690447074,170.00618940721938,50.80464775305677,36.704405746402472,-5.5963202735631512,69.746620168436266,45.57732896190987,-26.930544657672044,29.046087692718856,-17.444397124085526,-156.91585157451323
2708,-32.163354002730166,-37.325233476403874,-52.810871897421499,11.349247605831911,5.6969030483801379,-11.26013062397405,-15.166063829952213,-24.959798969745471,-54.34100438911662,2.0024095909932864,-12.764528198923729,-57.065341568659576
2709,-44.493859184187613,-52.733445869935395,-77.452205927178738,52.556343998087641,38.827338446026943,-2.3596782101387817,59.035066155923005,41.362165046285327,-11.65653828260406,14.366420349057762,-20.761128877276178,-126.14377655631438
2710,-9.7538747384896851,-17.382429769975715,-40.268094864427439,45.524403496990544,35.931757502542041,7.1538195191969862,35.933172243835131,16.770431954008199,-40.717788915467409,-0.64338352030048918,-37.632058315866274,-148.59808270251881
2711,-284.10511315927079,-295.12917330184109,-328.20135372955019,-82.216969689704001,-93.370974965468577,-126.83299079275866,-29.264783169716338,-41.455421187577031,-78.02733524115547,-10.938378514740634,-24.989796290234608,-67.144049616685606
2712,158.77557184057451,150.21185053248001,124.52068660820561,98.320913138835124,86.351905311436269,50.444881829243343,45.384462943641722,24.761266308803044,-37.108323595720947,11.10189852492482,-32.018911778153949,-161.3813426873707
2713,-129.57666570652782,-137.72572501933655,-162.17290295776093,-28.60274374378514,-37.582648514156517,-64.522362825265645,11.603273895588771,-2.5616026075332314,-45.056232116898485,-5.5158857814305424,-34.460897168474951,-121.29593132959886
2714,31.549321724207061,22.757697776700866,-3.6171740658068074,-29.037319702047512,-44.811646354576055,-92.134626312174419,-14.526895802452032,-41.159246400526513,-121.05629819476815,-13.294195056884178,-56.93564759842991,-187.86000522310349
2715,17.898748994441178,10.394527225644254,-12.118138080745609,4.1646471948279782,-11.148271805901402,-57.087028808078628,8.2269620518837314,-13.683940838596698,-79.41664951002889,-5.9635061015832775,-42.865310489116325,-153.57072365172093
2716,-14.847309316954806,-25.228331026680053,-56.371396155864886,8.5135814958532592,-2.0472273574494011,-33.72965391736102,20.855432949668511,7.7369374522033922,-31.618549040162861,10.860070371877782,-8.5160271010925044,-66.644319520017916
2717,-111.89765148008816,-117.01966380502333,-132.38570077982499,-12.337486322790966,-17.512457031341956,-33.037369156992007,3.3425579260219282,-3.0194274567653139,-22.105383605131866,-1.8929252771774134,-11.959850448356967,-42.160625961901253
2718,140.16074663405834,134.9127051100661,119.16858053809301,38.004681632162828,25.707201843890289,-11.18523752092733,16.798212910314618,-3.9793364355255108,-66.311984473052178,18.801788973275034,-19.992806130020796,-136.37659143989057
2719,-61.068882762030853,-71.578932124546782,-103.10908021209821,-10.106065152386009,-20.791117473318309,-52.84627443613158,-0.72418669984313055,-14.094294542343277,-54.204618069874641,6.0899903380957312,-10.730231495768976,-61.190896997352183
2720,-16.693678241793805,-27.087957237895807,-58.270794226203634,33.21074013934458,20.165493720822724,-18.970245534746482,42.62975515174594,24.068402113384309,-31.615657001696945,8.9928900416130091,-23.566804815787236,-121.24588938797524
2721,-27.036661957017486,-37.995981579546196,-70.873940447128689,-1.5819251686077678,-15.116148440498137,-55.718818256180157,-17.344007128731164,-35.865613420832005,-91.430432297112702,-21.716474204363976,-51.502952622502335,-140.8623878769065
2722,124.32306236911415,116.66183020068809,93.678133695411702,99.77145952118633,86.704236531323545,47.502567561742467,12.453992786590675,-12.471714251046365,-87.248835363959302,8.99078344486486,-33.818800693537128,-162.24755310872308
2723,-287.79361082270054,-294.90624198621197,-316.24413547674078,-84.064199607552396,-92.231934014061437,-116.73513723358541,-29.758672894075037,-41.264280681650654,-75.781104044382943,-16.750090164691144,-35.19173714207016,-90.516678074209338
2724,-113.01497566639136,-120.79583997436316,-144.13843289827628,-64.288515860186948,-75.02904603738925,-107.25063656898122,-32.815741615460382,-50.081676797329514,-101.87948234292695,5.1269644173159072,-20.405830585925678,-97.004215595647494
2725,6.0274036048788275,-1.3253598858775604,-23.383650358143541,14.288029681784529,4.7595952425967951,-23.825708074964716,-13.416424659065283,-30.644460237083049,-82.328566971145946,5.1699339467628533,-23.181078353250946,-108.23411525326736
2726,-22.539211066806615,-27.705902611948147,-43.205977247370072,-6.6213883801421192,-13.954376077978491,-35.953339171487215,-3.6514663927049531,-13.72635911330574,-43.951037275105584,0.76241754140199924,-16.513651976205907,-68.341860529040261
2727,25.510324769154977,20.319608456096375,4.7474595169207987,9.7096640874855176,1.7250025855649485,-22.22898192019089,-1.2434055963292074,-16.368033433790902,-61.741916946175479,-15.374129841929419,-44.878145762112837,-133.39019352263907
2728,-6.4733841297967274,-15.64853318483722,-43.173980349955968,32.4422775003776,16.292301398791892,-32.157626905963411,24.400323326998546,1.6788786244695757,-66.485455483115516,11.584668264177594,-28.962907769809249,-150.60563587177705
2729,-10.279897757063395,-20.804600589057031,-52.378709085036121,-18.858278423996694,-31.279238858710983,-68.542120162873857,11.491544638700702,-2.5592555835279427,-44.711656250219335,-3.3900487841889344,-25.888172653448805,-93.382544261197495
2730,-97.128615633065124,-107.60036526223928,-139.0156141497672,-62.670543229859391,-74.3906718394054,-109.55105766803433,-4.5065964911799483,-18.161613574859871,-59.126664825868716,-7.5687603139984958,-27.023683278141903,-85.388452170643063
2731,68.274138222852343,60.546444813908238,37.363364587075012,-28.535606530873338,-42.71174266651542,-85.240151073447123,0.9711204723348601,-20.07284449934923,-83.204739414394226,-1.6746005157993507,-41.0789264987555,-159.29190444759814
2732,22.490219896655162,12.790612654302549,-16.308209072756199,68.358074481354834,56.099386222569137,19.323321446207501,8.26561599758179,-15.706135873640505,-87.621391487294659,8.7019459858206574,-33.23371748121599,-159.04070788236413
2733,-83.100857955909987,-88.733167650756627,-105.63009673529064,-33.101033315277945,-41.535792297331852,-66.840069243494341,-5.9282485592068426,-18.957373017401675,-58.044746391995261,4.3252272534626321,-17.292324322523438,-82.144979050479805
2734,68.123590157525996,61.59466317243232,42.007882217154474,-10.209967335573467,-20.385507458386783,-50.912127826821802,12.146965566373346,-2.4873623716735742,-46.390346185811424,-4.8198945201541168,-34.384777428317292,-123.07942615283534
2735,11.19810935704362,6.0145491516898346,-9.5361314643677701,-3.9296195868053498,-11.255251233875217,-33.232146175073439,-15.9968793804249,-29.814148970985222,-71.265957742655445,-4.523224219891226,-27.572074183647672,-96.718624074914345
2736,20.321418698174227,11.179242465105006,-16.247286234099931,-29.489640287851955,-44.459548465242563,-89.36927299740529,-21.792921501168905,-44.364414060838328,-112.07889173985023,-16.277549505047148,-53.582781710053325,-165.49847832501729
2737,29.842470351053862,20.248854665929002,-8.5319923894483054,8.0384110512079587,-8.1940319410348366,-56.891360917781412,7.2444640835349219,-14.871083902056625,-81.217727858802164,-6.8698602087404197,-45.305426721495451,-160.61212625971325
2738,29.782569314757438,24.550044424553562,8.8524697539469344,-12.628488534751822,-21.904965540196681,-49.734396556528068,-15.203832595882572,-31.631674833593415,-80.915201546719402,-2.468760256694567,-32.394757984289043,-122.17275116707368
2739,35.619430415360625,29.019229398793755,9.218626349094734,-22.240522945831685,-32.927718462390203,-64.989305012067234,-42.851702411281963,-62.375094348563721,-120.94527016041286,-58.801610266236025,-99.298006469116558,-220.78719507776088
2740,62.843156915802922,53.464479851195449,25.328448657369393,12.183270524709826,-0.78850877853705015,-39.703846688274041,6.730504455549692,-12.024717590328635,-68.290383727952701,-0.20122818188150404,-30.07296782260795,-119.68818674483276
2741,5.779117899826133,-4.5312782575335859,-35.462466729614562,-24.648357216625982,-38.32312088575668,-79.347411893143317,-23.769926505649664,-42.824056874779444,-99.986447982148775,-7.4223872985319304,-34.955927242585631,-117.55654707476128
2742,-98.539126546898217,-108.73323308564915,-139.31555270189466,12.939087165807621,1.2309811196325313,-33.893337018880004,-4.7581152492924161,-21.023801154743808,-69.820858871097983,-13.895152177777447,-39.891551600635751,-117.88074986923613
2743,25.992014931188066,20.80105777304783,5.2281862986289411,46.847219083174792,40.716216123025461,22.323207242576814,11.573005343571705,0.6976208843064422,-31.928532493479533,-3.6240868973269791,-24.452561499105361,-86.937985304445306
2744,-83.911115117912004,-94.430743324512832,-125.98962794430804,-10.312784887627231,-21.555602316559771,-55.284054603359209,12.242381075629282,-0.57523084291165105,-39.028066598527175,0.064871095866010364,-18.537287451716793,-74.343763094448832
2745,18.474796339295153,13.28759779045015,-2.2739978560805412,-53.265725741705488,-62.425694167646995,-89.905599445471438,-21.219797002889131,-34.588267333278729,-74.693678324450858,5.7394877731167506,-15.200588420968401,-78.02081700324824
2746,-26.509984237368144,-34.963981130845923,-60.32597181127926,-60.374105587595977,-74.134955206298173,-115.41750406239203,-33.260533086105852,-52.951051801124549,-112.02260794618792,-19.788386655589193,-50.897115027106111,-144.22330014166778
2747,-95.494380144700585,-103.44512868373329,-127.29737430082776,-34.93803281703174,-51.429835599807006,-100.9052439481419,-42.053455474899124,-66.485199646056458,-139.78043215952118,0.71747430883272045,-35.870823825383809,-145.63571822804795
2748,24.520411349081428,15.86971040985793,-10.082392407808015,36.405701393023833,23.182749013200578,-16.486108126271006,-6.1106960933969958,-27.843284736863438,-93.04105066721911,-10.790253922535499,-47.651450898033886,-158.23504182452359
2749,-49.953879526391802,-59.785968674737205,-89.282236119778872,-67.444587921943139,-79.713526955444877,-116.52034405593554,-25.107177428955083,-41.709153692657537,-91.515082483741253,-12.056553875535656,-36.046394879299669,-108.01591789058079
2750,-58.53806230776172,-66.028534463448523,-88.499950930507111,14.167920811037362,5.0430519449417943,-22.331554653345876,-24.213555749180028,-44.131481515646847,-103.88525881504695,-12.513954882814645,-49.718758562813981,-161.33316960284441
2751,-53.269683392620323,-63.797956991225988,-95.382777787037526,10.621730151085899,-0.20124678765944282,-32.670177603890011,8.3301146625343563,-5.3905964971546609,-46.552729976207161,0.044782918011947004,-19.782074132319508,-79.262645283213828
2752,-153.32688583313791,-163.89674185076217,-195.60630990363495,-48.8448405002149,-59.471834617563559,-91.352816969594983,-6.98919461271214,-18.451542946746827,-52.838587948792679,2.6352501568086382,-11.458204379854919,-53.738567989769194
2753,33.203668617374092,27.84149094521149,11.754957928723911,30.540412623721174,22.074472612364143,-3.3233474217079051,33.409053735997446,20.759805271175367,-17.187940123306806,16.587868217136517,-8.0021115310353323,-81.772050775563912
2754,-160.84758684330154,-168.94052996818664,-193.21935934284556,-7.9915013257206269,-17.447330117581799,-45.814816493167577,-44.948626879456846,-63.707700146642011,-119.98491994819845,-18.250057433333751,-51.199483602050059,-150.04776210819057
