date,FISV_split_adjusted_close,IPAY_split_adjusted_close,FISV_price_index,IPAY_price_index
2025-07-03,175.5500030517578,60.630001068115234,85.22672429023999,104.37252695619796
2025-07-07,173.30999755859375,60.470001220703125,84.13923737907069,104.0970925492573
2025-07-08,170.4199981689453,60.22999954223633,82.73618880659124,103.68393765540918
2025-07-09,170.9499969482422,60.65999984741211,82.99349475391146,104.42416885535113
2025-07-10,169.6999969482422,60.68000030517578,82.38663970685464,104.45859897707798
2025-07-11,165.52000427246094,58.869998931884766,80.35731998528792,101.34274191297644
2025-07-14,167.0,59.400001525878906,81.0758342867916,102.25512372155272
2025-07-15,164.4199981689453,58.88999938964844,79.82328458071851,101.3771720347033
2025-07-16,165.7100067138672,59.689998626708984,80.44956313770432,102.7543440694066
2025-07-17,167.35000610351562,60.428001403808594,81.24575666312693,104.02479126369317
2025-07-18,165.74000549316406,60.064998626708984,80.4641270662018,103.39989407631825
2025-07-21,165.4600067138672,60.145999908447266,80.32819212829295,103.5393350842809
2025-07-22,165.97999572753906,60.529998779296875,80.58063849418166,104.20037634756365
2025-07-23,143.0,60.48400115966797,69.4242173833006,104.12119297777869
2025-07-24,140.0800018310547,60.209999084472656,68.00660488232369,103.64950753368231
2025-07-25,142.02999877929688,60.75,68.95329727415262,104.57910111968489
2025-07-28,139.94000244140625,60.29399871826172,67.93863741336925,103.79411010481058
2025-07-29,142.5,59.3380012512207,69.18147536447786,102.14839231426171
2025-07-30,140.85000610351562,58.887001037597656,68.38042966552227,101.37201047153769
2025-07-31,138.94000244140625,58.29999923706055,67.4531533757238,100.36150642782069
2025-08-01,135.3300018310547,56.529998779296875,65.70055570350775,97.31450960717287
2025-08-04,136.14999389648438,57.7599983215332,66.09864876226979,99.43191284181812
2025-08-05,134.27999877929688,56.650001525878906,65.19079598240032,97.52109033753406
2025-08-06,134.0399932861328,57.209999084472656,65.07427714652194,98.48510747838924
2025-08-07,132.6999969482422,57.35100173950195,64.42373031397267,98.7278388515325
2025-08-08,133.24000549316406,56.7599983215332,64.68589584272438,97.71044615672042
2025-08-11,132.22000122070312,56.7859992980957,64.19070005011443,97.75520597165277
2025-08-12,132.32000732421875,57.81999969482422,64.23925141703839,99.53520320699872
2025-08-13,134.2899932861328,59.04800033569336,65.1956481559333,101.64916539953354
2025-08-14,134.6199951171875,58.59600067138672,65.35585877730412,100.87106303575433
2025-08-15,136.6999969482422,58.470001220703125,66.36566646455451,100.6541591790619
2025-08-18,137.05999755859375,58.67399978637695,66.54044101442281,101.00533591367713
2025-08-19,139.11000061035156,57.99800109863281,67.5356847731757,99.84162669355582
2025-08-20,139.9600067138672,57.95000076293945,67.94834916833375,99.75899571478621
2025-08-21,140.0,57.83300018310547,67.96776527036423,99.55758311446489
2025-08-22,139.67999267578125,59.965999603271484,67.81240682252638,103.22947055561337
2025-08-25,137.25999450683594,59.25,66.6375363403722,101.99690109203836
2025-08-26,137.8800048828125,59.417999267578125,66.93854148108338,102.2861062342949
2025-08-27,137.97999572753906,59.400001525878906,66.98708544010881,102.25512372155272
2025-08-28,137.64999389648438,59.82500076293945,66.82687481873798,102.9867457493444
2025-08-29,138.17999267578125,60.380001068115234,67.0841807660582,103.94216028492353
2025-09-02,136.77999877929688,59.279998779296875,66.40450607651395,102.04854299119152
2025-09-03,136.77000427246094,59.255001068115234,66.39965390298097,102.00551026418863
2025-09-04,136.17999267578125,59.57400131225586,66.11321269076727,102.55465855701476
2025-09-05,135.0500030517578,59.36800003051758,65.5646207655989,102.20003421341488
2025-09-08,135.2100067138672,59.59000015258789,65.64229998951782,102.58220002764654
2025-09-09,136.41000366210938,59.88999938964844,66.22487935311267,103.098638719801
2025-09-10,132.13999938964844,58.61000061035156,64.15186043815497,100.89516346427571
2025-09-11,135.6999969482422,59.27000045776367,65.88018242690904,102.03133121376521
2025-09-12,134.32000732421875,58.630001068115234,65.2102194923293,100.92959358600257
2025-09-15,132.64999389648438,58.88800048828125,64.39945463051069,101.3737309925929
2025-09-16,132.75,58.90999984741211,64.44800599743465,101.41160215643016
2025-09-17,134.17999267578125,59.45000076293945,65.14224461547636,102.34119574243275
2025-09-18,132.8699951171875,59.7400016784668,64.50626171142457,102.84042265716089
2025-09-19,131.8000030517578,59.36800003051758,63.98679764325116,102.20003421341488
2025-09-22,130.47999572753906,59.04999923706055,63.34595515776786,101.65260644164395
2025-09-23,129.82000732421875,58.22100067138672,63.02554132292474,100.2255130288427
2025-09-24,130.58999633789062,58.040000915527344,63.39935869822481,99.91392797911996
2025-09-25,128.66000366210938,57.11000061035156,62.46237806136037,98.31296343662918
2025-09-26,129.55999755859375,57.310001373291016,62.89931073208187,98.65725808702356
2025-09-29,130.4499969482422,58.02000045776367,63.33139122927038,99.8794978573931
2025-09-30,128.92999267578125,57.10100173950195,62.593453417837694,98.29747218025807
2025-10-01,126.08999633789062,57.150001525878906,61.21468052882024,98.3818236800829
2025-10-02,125.76000213623047,57.95000076293945,61.054473611398684,99.75899571478621
2025-10-03,127.55999755859375,58.11000061035156,61.928342656790946,100.03443012172686
2025-10-06,125.05000305175781,58.349998474121094,60.70978038914432,100.44757844870074
2025-10-07,126.69000244140625,58.36000061035156,61.50597391456692,100.46479679300128
2025-10-08,126.51000213623047,58.63999938964844,61.41858663963278,100.94680536342888
2025-10-09,125.95999908447266,58.380001068115234,61.15156893734807,100.49922691472814
2025-10-10,122.62999725341797,56.209999084472656,59.53490620304087,96.76364079329154
2025-10-13,122.55000305175781,56.446998596191406,59.49607029503067,97.1716275570998
2025-10-14,124.12000274658203,57.05699920654297,60.25828008597607,98.22172328570926
2025-10-15,121.11000061035156,56.560001373291016,58.79697209555744,97.3661580732003
2025-10-16,118.0,55.400001525878906,57.287116442164134,95.36925698116193
2025-10-17,121.6500015258789,56.119998931884766,59.059133920359905,96.60870852895778
2025-10-20,124.13999938964844,57.16999816894531,60.2679881369913,98.41624723493551
2025-10-21,126.06999969482422,57.619998931884766,61.20497247780501,99.19090855660431
2025-10-22,125.25,57.040000915527344,60.8068757150937,98.19246129402227
2025-10-23,123.95999908447266,57.47999954223633,60.180600862057155,98.94990427139052
2025-10-24,125.16999816894531,57.970001220703125,60.76803610313425,99.79342583651307
2025-10-27,126.54000091552734,58.29999923706055,61.43315056813026,100.36150642782069
2025-10-28,126.16999816894531,57.97800064086914,61.253520140779706,99.80719657182895
2025-10-29,70.5999984741211,54.81999969482422,34.275172316979535,94.37080315170563
2025-10-30,65.19000244140625,53.7400016784668,31.64870559937122,92.51162254657473
2025-10-31,66.69000244140625,54.279998779296875,32.37693165583941,93.44120956570305
2025-11-03,65.13999938964844,53.810001373291016,31.624429915909243,92.63212468918162
2025-11-04,64.44999694824219,53.25,31.28944474467011,91.6681009814522
2025-11-05,64.0,53.84000015258789,31.070978409309358,92.6837665883348
2025-11-06,61.630001068115234,52.689998626708984,29.920381758642517,90.70407727372275
2025-11-07,63.70000076293945,52.54199981689453,30.925333568410647,90.44930225319307
2025-11-10,63.79999923706055,53.27899932861328,30.97388123138534,91.71802235955016
2025-11-11,64.26000213623047,53.849998474121094,31.197205296202966,92.70097836576112
2025-11-13,64.52999877929688,52.45000076293945,31.32828435662957,90.29092894674888
2025-11-14,63.41999816894531,51.72600173950195,30.789396778527166,89.04458874785797
2025-11-17,62.70000076293945,50.5099983215332,30.43984953076519,86.95127937485984
2025-11-18,61.34000015258789,49.72999954223633,29.77959094325142,85.6085374618834
2025-11-19,61.16999816894531,49.91400146484375,29.697057693824885,85.925290641646
2025-11-20,59.77000045776367,49.04999923706055,29.017381152306022,84.43793959066703
2025-11-21,60.84000015258789,50.279998779296875,29.536848924428693,86.55534282531228
2025-11-24,60.66999816894531,50.48899841308594,29.454315675002157,86.91512873207778
2025-11-25,60.7599983215332,51.220001220703125,29.498009312469236,88.17352571210364
2025-11-26,60.79999923706055,51.4900016784668,29.517429118448963,88.63832250510492
2025-11-28,61.470001220703125,52.220001220703125,29.842704386698227,89.89499239720134
2025-12-01,62.689998626708984,51.81999969482422,30.434993653282937,89.20640309641254
2025-12-02,63.2400016784668,51.630001068115234,30.70201135556765,88.87932679031873
2025-12-03,66.94999694824219,52.18000030517578,32.50315483878376,89.8261321537476
2025-12-04,66.05999755859375,51.93000030517578,32.07107434159524,89.39576548247318
2025-12-05,66.27999877929688,52.060001373291016,32.17788142250912,89.61955799026067
2025-12-08,65.7300033569336,51.58000183105469,31.910867424173677,88.79325476943869
2025-12-09,66.20999908447266,51.54999923706055,32.143897688031906,88.74160630341126
2025-12-10,66.56999969482422,52.529998779296875,32.318672237900216,90.4286428667821
2025-12-11,68.16000366210938,53.220001220703125,33.090593783810114,91.61645908229903
2025-12-12,68.75,53.16999816894531,33.37702758812529,91.53038049454474
2025-12-15,68.97000122070312,52.625,33.48383466903917,90.59218430326614
2025-12-16,67.69999694824219,52.869998931884766,32.86726786701785,91.01394180239028
2025-12-17,68.33000183105469,52.369998931884766,33.173125181262016,90.15320845984142
2025-12-18,68.0,52.720001220703125,33.01291455989119,90.75572573975018
2025-12-19,67.94000244140625,52.900001525878906,32.983786702896225,91.06559026841771
2025-12-22,68.62000274658203,53.45000076293945,33.31391599665311,92.01239563184657
2025-12-23,67.72000122070312,53.16999816894531,32.87697962198234,91.53038049454474
2025-12-24,67.94999694824219,53.400001525878906,32.988638876429214,91.92632361096655
2025-12-26,67.5,53.439998626708984,32.77017254106846,91.99517728754603
2025-12-29,67.27999877929688,53.2400016784668,32.66336546015458,91.65088920402589
2025-12-30,67.54000091552734,52.470001220703125,32.78959234704819,90.32535906847575
2025-12-31,67.16999816894531,52.03799819946289,32.60996191969764,89.58168025954913
2026-01-02,65.58999633789062,51.57400131225586,31.84289625126999,88.7829250762332
2026-01-05,66.98999786376953,52.81999969482422,32.52257464476349,90.92786978151024
2026-01-06,68.76000213623047,53.459999084472656,33.38188346560754,92.02960740927288
2026-01-07,68.70999908447266,53.06999969482422,33.35760778214556,91.35823645278467
2026-01-08,69.5,53.47999954223633,33.74114061635938,92.06403753099976
2026-01-09,69.8499984741211,53.369998931884766,33.911059288745435,91.87467514493912
2026-01-12,68.19999694824219,52.7599983215332,33.11000988584058,90.82457941632966
2026-01-13,66.75,51.56999969482422,32.40605951283437,88.77603642513813
2026-01-14,67.5,51.689998626708984,32.77017254106846,88.98261058862505
2026-01-15,66.77999877929688,50.959999084472656,32.420623441331855,87.72594069652865
2026-01-16,66.29000091552734,50.93000030517578,32.18273729999137,87.67429879737549
2026-01-20,64.48999786376953,49.900001525878906,31.30886455064984,85.90119021312462
2026-01-21,65.7300033569336,50.79999923706055,31.910867424173677,87.45050628958799
2026-01-22,67.4000015258789,51.650001525878906,32.72162487809377,88.91375691204559
2026-01-23,67.55999755859375,51.4379997253418,32.79930039806342,88.54880287524023
2026-01-26,67.1500015258789,51.345001220703125,32.60025386868241,88.38870904774085
2026-01-27,66.29000091552734,50.5099983215332,32.18273729999137,86.95127937485984
2026-01-28,64.94999694824219,49.77000045776367,31.532186763492838,85.67739770533713
2026-01-29,63.43000030517578,49.34000015258789,30.79425265600942,84.93716650539518
2026-01-30,63.72999954223633,48.599998474121094,30.93989749690813,83.66327826899821
2026-02-02,62.939998626708984,48.9900016784668,30.556364662694303,84.33465579236069
2026-02-03,58.119998931884766,46.349998474121094,28.216331749401164,79.78997822752841
2026-02-04,59.720001220703125,46.619998931884766,28.99310732081868,80.25477502052969
2026-02-05,58.439998626708984,46.0099983215332,28.371686493289737,79.20467929192021
2026-02-06,60.0,47.119998931884766,29.129042258727523,81.11550836307853
2026-02-09,60.13999938964844,47.33000183105469,29.197009727681944,81.4770213577735
2026-02-10,62.59000015258789,47.83000183105469,30.386445990308246,82.33775470032234
2026-02-11,62.11000061035156,46.63999938964844,30.153413874475383,80.28920514225656
2026-02-12,58.81999969482422,44.08000183105469,28.556170946147912,75.88225463120598
2026-02-13,59.36000061035156,44.369998931884766,28.818332770950374,76.38147497905989
2026-02-17,63.45000076293945,45.029998779296875,30.80396255899928,77.51764272854939
2026-02-18,63.0099983215332,45.83000183105469,30.590348397171518,78.89482133012694
2026-02-19,61.529998779296875,45.540000915527344,29.87183224369319,78.39559441539879
2026-02-20,61.470001220703125,45.95000076293945,29.842704386698227,79.10139549361388
2026-02-23,58.400001525878906,43.84000015258789,28.35226853928464,75.46909973735787
2026-02-24,59.130001068115234,44.16999816894531,28.70667166452887,76.03718032866549
2026-02-25,61.61000061035156,45.04999923706055,29.910671855652655,77.55207285027626
2026-02-26,61.88999938964844,45.41999816894531,30.046606793561498,78.18901368503761
2026-02-27,62.290000915527344,45.189998626708984,30.240801149409535,77.79307713549005
2026-03-02,61.849998474121094,45.61000061035156,30.02718698758177,78.51609655800569
2026-03-03,62.88999938964844,45.40999984741211,30.532090831206958,78.17180190761131
2026-03-04,62.599998474121094,46.029998779296875,30.391300015815865,79.23910941364709
2026-03-05,63.86000061035156,46.11000061035156,31.003010940354937,79.37682990055454
2026-03-06,63.099998474121094,45.64400100708008,30.634042034638593,78.57462710825394
2026-03-09,61.290000915527344,45.63999938964844,29.755317111764075,78.56773845715887
2026-03-10,59.45000076293945,45.029998779296875,28.862026408417446,77.51764272854939
2026-03-11,58.5,44.9900016784668,28.400816202259332,77.44878905196991
2026-03-12,56.06999969482422,43.63999938964844,27.2210898426229,75.12480508696348
2026-03-13,56.7400016784668,43.369998931884766,27.546365110872166,74.66000829396219
2026-03-16,57.56999969482422,43.689998626708984,27.949315899091086,75.21087710784352
2026-03-17,58.209999084472656,44.0,28.260025386868243,75.74453414429853
2026-03-18,57.060001373291016,42.7400016784668,27.701719854760743,73.5754890105001
2026-03-19,57.02000045776367,42.79999923706055,27.682300048781013,73.67877280880644
2026-03-20,57.06999969482422,42.65999984741211,27.70657388026836,73.43776852359265
2026-03-23,57.709999084472656,43.689998626708984,28.017283368045508,75.21087710784352
2026-03-24,56.34000015258789,42.95000076293945,27.35217075502413,73.93699543832079
2026-03-25,56.63999938964844,43.19200134277344,27.49781559592284,74.35359137427933
2026-03-26,55.540000915527344,42.630001068115234,26.96378389530269,73.38612662443947
2026-03-27,53.900001525878906,41.40999984741211,26.167590369880077,71.28593516722053
2026-03-30,54.529998779296875,41.75,26.47344398017498,71.87123410282872
2026-03-31,55.79999923706055,42.79999923706055,27.09000893022167,73.67877280880644
2026-04-01,55.45000076293945,42.50400161743164,26.92009025783561,73.16922276774706
2026-04-02,56.15999984741211,42.540000915527344,27.264783480089978,73.23119436010572
2026-04-06,56.31999969482422,43.150001525878906,27.342460852034268,74.2812900887152
2026-04-07,55.31999969482422,42.77000045776367,26.856976814388805,73.62713090965327
2026-04-08,56.630001068115234,44.130001068115234,27.492961570415225,75.96832665208602
2026-04-09,56.40999984741211,43.849998474121094,27.38615448950134,75.48631151478416
2026-04-10,56.09000015258789,43.40999984741211,27.230799745612767,74.72886853741592
2026-04-13,58.790000915527344,45.12900161743164,28.541607017650428,77.68807281612851
2026-04-14,59.02000045776367,45.810001373291016,28.65326812407193,78.86039120840009
2026-04-15,61.290000915527344,47.33000183105469,29.755317111764075,81.4770213577735
2026-04-16,62.439998626708984,47.63999938964844,30.313622643871575,82.01067182735426
2026-04-17,63.970001220703125,48.689998626708984,31.056414480811878,83.81821053333198
2026-04-20,64.13999938964844,49.119998931884766,31.13894587826378,84.55844173327392
2026-04-21,63.2599983215332,48.119998931884766,30.711719406582883,82.83697504817623
2026-04-22,63.2599983215332,48.709999084472656,30.711719406582883,83.85264065505883
2026-04-23,61.54999923706055,46.7599983215332,29.88154214668306,80.49577930574348
2026-04-24,60.84000015258789,46.939998626708984,29.536848924428693,80.80564383441101
2026-04-27,61.27000045776367,46.9900016784668,29.74560720877421,80.8917224221653
2026-04-28,61.599998474121094,46.915000915527344,29.905815978170402,80.76261110740812
2026-04-29,62.02000045776367,46.88999938964844,30.109720237008304,80.71957181353098
2026-04-30,62.650001525878906,47.119998931884766,30.41557569927784,81.11550836307853
2026-05-01,62.13999938964844,47.61800003051758,30.16797780297286,81.97280066351698
2026-05-04,62.810001373291016,47.83000183105469,30.49325307122213,82.33775470032234
2026-05-05,57.279998779296875,46.939998626708984,27.80852508369999,80.80564383441101
2026-05-06,56.11000061035156,46.880001068115234,27.24050964860263,80.70236003610466
2026-05-07,56.810001373291016,46.9900016784668,27.580348845349377,80.8917224221653
2026-05-08,55.47999954223633,46.599998474121094,26.934654186333095,80.22034489880284
2026-05-11,54.38999938964844,46.459999084472656,26.40547651122056,79.97934061358903
2026-05-12,54.880001068115234,45.92900085449219,26.643364504535672,79.0652448508318
2026-05-13,52.369998931884766,44.66999816894531,25.424798532939775,76.89791367121434
2026-05-14,53.459999084472656,45.06999969482422,25.95397620805231,77.58650297200312
2026-05-15,55.33000183105469,44.7599983215332,26.86183269187105,77.05284593554809
2026-05-18,56.65999984741211,45.119998931884766,27.507525498912706,77.67257499288314
2026-05-19,56.029998779296875,44.880001068115234,27.201670036643172,77.25942666590929
2026-05-20,56.40999984741211,45.448001861572266,27.38615448950134,78.23722110895463
2026-05-21,55.81999969482422,45.349998474121094,27.099718833211533,78.06851154243071
2026-05-22,57.130001068115234,45.2400016784668,27.735703589237954,77.87915572324434
2026-05-26,55.61000061035156,45.31999969482422,26.9977676297799,78.01686964327754
2026-05-27,55.619998931884766,45.290000915527344,27.002621655287516,77.96522774412438
2026-05-28,55.83000183105469,45.56999969482422,27.104574710693786,78.44723631455196
2026-05-29,56.560001373291016,46.35499954223633,27.458977835938015,79.79858739967868
2026-06-01,59.04999923706055,46.47999954223633,28.66783205256941,80.01377073531589
2026-06-02,56.459999084472656,45.369998931884766,27.41042832098869,78.10294166415758
2026-06-03,55.08000183105469,43.47999954223633,26.74046168245969,74.84937068002282
2026-06-04,56.22999954223633,44.3489990234375,27.29876721456719,76.34532433627781
2026-06-05,54.43000030517578,43.16899871826172,26.424896317200286,74.31399312251258
2026-06-08,52.720001220703125,43.10499954223633,25.594719057300463,74.20382067311118
2026-06-09,54.029998779296875,43.27000045776367,26.230701961352253,74.48786425220212
2026-06-10,53.279998779296875,42.38999938964844,25.866588933118155,72.97297173059135
