date,time,timestamp,open,high,low,close,volume,ema12,ema26,dif,signal,macd_histogram,rsv,k,d,j,sma20,upper2sd,lower2sd
2026-02-12,10:30,1770906600,694.239990234375,695.3499755859375,680.3699951171875,681.27001953125,118829000,689.0254017283318,688.9580521636766,0.06734956465516007,0.8003665493096962,-1.4660339693090723,25.66759767752338,54.425786409853714,59.72794964420502,43.821459941151105,689.6704956054688,700.3253239181383,679.0156672927992
2026-02-13,10:30,1770993000,681.6900024414062,686.280029296875,677.52001953125,681.75,96267500,687.9061091547422,688.4241223737746,-0.5180132190323548,0.536690595641286,-2.1094076293472814,27.915745899788163,45.589106239831864,55.0150018427473,26.737315034000986,689.14599609375,700.2658592682207,678.0261329192793
2026-02-17,10:30,1771338600,680.1400146484375,684.9400024414062,675.780029296875,682.8499755859375,81354700,687.1282424518492,688.0112226117126,-0.8829801598633367,0.2527564445403614,-2.271473208807396,33.09902217955092,41.425744886404885,50.485249523966495,23.306735611281667,688.7054962158203,700.0870231421036,677.323969289537
2026-02-18,10:30,1771425000,684.02001953125,689.1500244140625,682.8300170898438,686.2899780273438,73570300,686.999278694233,687.8837230128705,-0.8844443186375202,0.0253162919047851,-1.8195212210846106,49.20391356775878,44.01846778018952,48.329655609374164,35.39609212182022,689.1409942626954,699.3973196010243,678.8846689243665
2026-02-19,10:30,1771511400,683.8400268554688,686.1799926757812,681.5499877929688,684.47998046875,58649400,686.611694351851,687.6315939355281,-1.0198995836771019,-0.1837268832115923,-1.672345400931019,40.73013641481075,42.92235732506326,46.527222847937196,35.71262627931537,689.0949920654297,699.4260028326696,678.7639812981897
2026-02-20,10:30,1771597800,682.3200073242188,690.0599975585938,681.72998046875,689.4299926757812,100034000,687.0452787093787,687.7648086570283,-0.719529947649562,-0.2908874960991863,-0.8572849031007514,63.90436675981964,49.91636046998205,47.65693538861882,54.435210632708504,689.1174926757812,699.4493636540348,678.7856216975277
2026-02-23,10:30,1771857000,687.8300170898438,690.0,680.3699951171875,682.3900146484375,90558100,686.3290842384648,687.3666757675031,-1.037591529038309,-0.44022830268701085,-1.1947264527025965,30.94564552722867,43.592788822397594,46.30221986654507,38.17392673410262,688.7754943847656,699.5146269385621,678.0363618309691
2026-02-24,10:30,1771943400,681.9000244140625,688.3499755859375,680.0,687.3499755859375,73798700,686.4861444457683,687.3654387170169,-0.8792942712485683,-0.5280414963993224,-0.7025055496984918,54.16645235768455,47.11734333415991,46.573927689083355,48.20417462431304,688.506494140625,699.1045294403444,677.9084588409056
2026-02-25,10:30,1772029800,690.1799926757812,693.6799926757812,690.0999755859375,693.1500244140625,56369500,687.5113567485829,687.7939265464277,-0.2825697978447579,-0.4789471566884095,0.3927547176873032,88.75852217793496,60.99773628208493,51.381863886750544,80.2294810727537,688.3894958496094,698.7249798225773,678.0540118766414
2026-02-26,10:30,1772116200,693.280029296875,693.2999877929688,684.3499755859375,689.2999877929688,71671000,687.7865307554115,687.905486638764,-0.11895588335255525,-0.4069489020212387,0.5759860373373669,75.53064891756145,65.84204049391043,56.20192275580384,85.12227597012362,688.08349609375,697.9185321896275,678.2484599978725
2026-02-27,10:30,1772202600,683.0900268554688,686.8599853515625,681.6400146484375,685.989990234375,83308900,687.5101399060213,687.7635980162166,-0.25345811019531084,-0.37625074365605315,0.24558526692148464,57.0390046134489,62.907695200423255,58.437180237343654,71.84872512658245,687.6809967041015,697.1604761161867,678.2015172920163
2026-03-02,10:30,1772461800,678.7000122070312,688.6199951171875,678.02001953125,686.3800048828125,87477200,687.3362729793738,687.6611096359644,-0.32483665659060534,-0.3659679262429636,0.0822625393047165,53.38441691058685,59.733269103811125,58.86920985949948,61.46138759243442,687.401498413086,696.686298308419,678.1166985177529
2026-03-03,10:30,1772548200,675.0599975585938,682.6099853515625,669.6599731445312,680.3300170898438,105003100,686.2583874579077,687.1180657436591,-0.8596782857514427,-0.4647099981446594,-0.7899365752135665,44.42146240318745,54.629333536936564,57.455917751978504,48.976165106852676,686.6475006103516,695.6534705451458,677.6415306755574
2026-03-04,10:30,1772634600,681.6300048828125,687.0900268554688,679.6199951171875,685.1300048828125,79182200,686.0847901386622,686.970801976189,-0.8860118375267803,-0.5489703660210836,-0.6740829430113933,64.404742544671,57.887803206181374,57.59987957004613,58.463650478451854,686.4274993896485,695.3556938683137,677.4993049109833
2026-03-05,10:30,1772721000,682.0800170898438,685.530029296875,675.6099853515625,681.3099975585938,106606500,685.3502066648056,686.5514831304412,-1.2012764656356012,-0.6794315859439872,-1.043689759383228,48.501311162157215,54.75897252483999,56.65291055497741,50.971096464565164,686.1834991455078,695.3868135599124,676.9801847311031
2026-03-06,10:30,1772807400,673.4099731445312,676.1099853515625,669.760009765625,672.3800048828125,100687000,683.3547910060373,685.5017440009873,-2.14695299494997,-0.9729358677451838,-2.3480342544095727,11.324019677596405,40.28065490909213,51.195492006348985,18.450980714578407,685.921499633789,696.3074031456298,675.5355961219483
2026-03-09,09:30,1773063000,666.3900146484375,679.9199829101562,662.3900146484375,678.27001953125,102667700,682.5725184714546,684.9660607069327,-2.393542235478094,-1.257057141291766,-2.272970188372656,50.75108991426983,43.77079991081803,48.720594641172,33.871210450110084,685.3040008544922,695.9640022793486,674.6439994296358
2026-03-10,09:30,1773149400,677.719970703125,683.3599853515625,674.760009765625,677.1799926757812,81505300,681.7428991182742,684.3893149268473,-2.646415808573124,-1.5349288747480379,-2.2229738676501727,47.84856317469971,45.130054332111925,47.523747871485305,40.34266725336518,684.4654998779297,694.9092776495534,674.021722106306
2026-03-11,09:30,1773235800,677.5800170898438,680.0800170898438,673.3400268554688,676.3300170898438,68441700,680.9101480369771,683.792329901884,-2.8821818649068973,-1.80437947277981,-2.155604784254175,53.1453024069696,47.80180369039782,47.61643314445614,48.172544782281165,683.6760009765625,694.0730301987733,673.2789717543517
2026-03-12,09:30,1773322200,671.1599731445312,671.6500244140625,665.8699951171875,666.0599975585938,108882200,678.6255095018412,682.478823802381,-3.8533143005398642,-2.214166438331821,-3.278295724416086,13.991557921778142,36.531721767524594,43.921529352145626,21.752106598282523,682.3809997558594,694.6174133853772,670.1445861263417
2026-03-13,09:30,1773408600,669.27001953125,672.3400268554688,661.3599853515625,662.2899780273438,97200200,676.1123508134569,680.9833537449709,-4.871002931513999,-2.745533736968257,-4.250938389091484,3.614423535383966,25.559289023477717,37.80078257592299,1.076301918587177,681.431997680664,696.4855811133551,666.378414247973
2026-03-16,09:30,1773667800,668.3800048828125,672.0700073242188,667.1199951171875,669.030029296875,82023100,675.0227628878289,680.0979223043712,-5.075159416542306,-3.2114588728830666,-3.727401087318478,29.80968353334393,26.976087193433123,34.1925507817597,12.543160016779964,680.7959991455078,696.7876824991009,664.8043157919147
2026-03-17,09:30,1773754200,672.3900146484375,674.4400024414062,669.7000122070312,670.7899780273438,87128000,674.371565216985,679.4084449505174,-5.036879733532373,-3.576543045012928,-2.9206733770388906,39.01520699390407,30.98912712692344,33.12474289681428,26.717895587141754,680.1929992675781,696.729620111944,663.6563784232122
2026-03-18,09:30,1773840600,668.3599853515625,669.719970703125,661.1900024414062,661.4299926757812,82062600,672.3805540567998,678.0767077449815,-5.696153688181653,-4.000465173646673,-3.391377029069959,1.0825007639724364,21.020251672606438,29.089912488745,4.880930040329318,678.95,697.1229219859349,660.7770780140652
2026-03-19,09:30,1773927000,656.969970703125,662.97998046875,655.1699829101562,659.7999877929688,111272500,670.4450823239027,676.7228766374251,-6.2777943135223495,-4.455931001621809,-3.643726623801081,16.424279822025916,19.488261055746264,25.889362011078756,6.6860591450812805,677.7160003662109,697.4996433530584,657.9323573793633
2026-03-20,09:30,1774013400,656.510009765625,656.6900024414062,644.719970703125,648.5700073242188,163617500,667.0796861701052,674.6374789105209,-7.557792740415721,-5.076303349380591,-4.962978782070259,9.963859113726903,16.313460408406478,22.697394810187998,3.5455916048434375,675.6730010986328,698.4139642426331,652.9320379546324
2026-03-23,09:30,1774272600,658.0700073242188,662.6199951171875,653.9400024414062,655.3800048828125,134802700,665.2797352028294,673.2109993529128,-7.931264150083393,-5.647295509521152,-4.5679372811244825,30.14711593730096,20.92467891803797,22.106489512804654,18.5610577285046,674.3225006103515,698.4718998434339,650.1731013772692
2026-03-24,09:30,1774359000,651.3200073242188,657.030029296875,649.8800048828125,653.1799926757812,96457500,663.4182363525143,671.7272210805327,-8.308984728018345,-6.1796333532205905,-4.258702749595509,28.465723210380073,23.43836034881867,22.55044645814266,25.214188130170697,672.6140014648438,697.6534845566084,647.5745183730792
2026-03-25,09:30,1774445400,658.6699829101562,660.8900146484375,654.239990234375,656.8200073242188,90653800,662.4031241943151,670.6229830245094,-8.219858830194312,-6.587678448615335,-3.2643607631579545,40.71340410282318,29.196708266820174,24.765867061035163,38.058390678390204,670.7975006103516,694.8665972812682,646.7284039394349
2026-03-26,09:30,1774531800,652.0599975585938,654.8499755859375,644.8200073242188,645.0900268554688,96494400,659.7395707575695,668.7316529379139,-8.992082180344369,-7.068559194961142,-3.8470459707664535,1.2451405018760282,19.87951901183879,23.137084377969707,13.364388279576957,668.5870025634765,693.5566369836276,643.6173681433254
2026-03-27,09:30,1774618200,642.5,642.6599731445312,633.1099853515625,634.0900268554688,103649400,655.7934870803233,666.1656065614364,-10.372119481113145,-7.729271252191543,-5.285696457843205,2.371258404698509,14.04343214279203,20.105866966243816,1.9185624958884588,665.9920043945312,693.8125373102351,638.1714714788274
2026-03-30,09:30,1774877400,640.1099853515625,640.3699951171875,629.280029296875,631.969970703125,99275900,652.1283307146005,663.6325964978578,-11.504265783257324,-8.4842701584047,-6.039991249705249,6.651694618514628,11.579519634699563,17.263751189062397,0.2110565259738948,663.2715026855469,693.1503108283966,633.3926945426972
2026-03-31,09:30,1774963800,638.9400024414062,651.5399780273438,637.97998046875,650.3400268554688,152534100,651.8532070439649,662.6479617095326,-10.79475466556778,-8.946367059837316,-3.6967752114609276,62.49266490382874,28.550568057742623,21.02602347862247,43.59965721598293,661.7720031738281,691.0806232639501,632.4633830837062
2026-04-01,09:30,1775050200,653.9000244140625,658.52001953125,653.0,655.239990234375,97841500,652.3742506117203,662.0992230817432,-9.724972470022863,-9.102088141874425,-1.2457686562968746,77.8643897759601,44.98850863048179,29.01351852924224,76.93848883296089,660.2775024414062,687.6540484556702,632.9009564271422
2026-04-02,09:30,1775136600,646.4199829101562,658.2000122070312,645.1099853515625,655.8300170898438,68358700,652.90590699297,661.6348374527136,-8.728930459743538,-9.027456605448249,0.5970522914094225,79.63411821134223,56.537045157435266,38.188027405306585,93.23508066169262,659.0035034179688,684.6640925118264,633.3429143241111
2026-04-06,09:30,1775482200,655.8599853515625,659.719970703125,655.52001953125,658.9299926757812,39105800,653.8326894057102,661.4344785803481,-7.601789174637929,-8.742323119286185,2.281067889296512,93.79935817477573,68.95781616321543,48.44462365794286,109.98420117376055,658.3310028076172,683.2483005511159,633.4137050641185
2026-04-07,09:30,1775568600,656.6500244140625,659.6099853515625,651.0599975585938,659.219970703125,69980400,654.6615019130048,661.270440959813,-6.608939046808132,-8.315646304790576,3.413414515964888,94.7167202808275,77.54411753575278,58.14445495054617,116.34344270616599,657.3785003662109,680.5709098666792,634.1860908657426
2026-04-08,09:30,1775655000,676.3900146484375,677.0800170898438,671.4600219726562,676.010009765625,93606100,657.9458877364848,662.3622608713546,-4.4163731348697866,-7.535791670806418,6.238837071873263,97.7614903818529,84.28324181778615,66.85738390629282,119.1349576407728,657.3200012207031,680.3174136577624,634.3225887836439
2026-04-09,09:30,1775741400,674.8400268554688,681.1599731445312,673.77001953125,679.9099731445312,57134400,661.3249777992611,663.6620914101082,-2.3371136108471546,-6.496056058814566,8.317884895934823,97.59059106989285,88.71902490182171,74.14459757146912,117.86787956252687,657.4989990234375,681.1324085020029,633.865589544872
2026-04-10,09:30,1775827800,681.3200073242188,682.030029296875,678.4500122070312,679.4600219726562,42253500,664.114984595168,664.8323084888156,-0.7173238936475173,-5.340309625781157,9.24597146426728,95.12794820053317,90.85533266805886,79.7148426036657,113.1363127968452,658.1690002441406,683.4383809973368,632.8996194909445
2026-04-13,09:30,1776087000,677.4099731445312,686.2999877929688,676.5800170898438,686.0999755859375,54185800,667.4972909014402,666.4076912367506,1.089599664689672,-4.054327767686992,10.287854864753328,99.5860675150788,93.7655776170655,84.39842094146564,112.49989096826522,659.3595001220704,687.3863413451459,631.3326588989949
2026-04-14,09:30,1776173400,687.6900024414062,694.5800170898438,687.6599731445312,694.4600219726562,63480500,671.645403373935,668.4856416616325,3.1597617123024975,-2.611509871689094,11.542543167983183,99.75743877056249,95.76286466823117,88.18656885038749,110.91545630391857,660.6309997558594,692.3602052864289,628.9017942252899
2026-04-15,09:30,1776259800,695.260009765625,700.280029296875,694.2000122070312,699.9400024414062,58240400,675.9984186150843,670.8155943119862,5.182824303098187,-1.0526430367316382,12.47093467965965,99.38367485114603,96.96980139586947,91.11431303221482,108.68077812317875,662.0885009765625,697.9583185798078,626.2186833733172
2026-04-16,09:30,1776346200,701.0599975585938,702.780029296875,698.530029296875,701.6599731445312,49972400,679.946350081153,673.1003631143969,6.845986966756072,0.5270829639659039,12.637808005580338,97.83438618519887,97.25799632564593,93.16220746335853,105.44957405022075,664.1,703.8938796409266,624.3061203590735
2026-04-17,09:30,1776432600,706.1400146484375,712.3900146484375,705.760009765625,710.1400146484375,70661900,684.5915292453507,675.8440410058073,8.747488239543372,2.171164019081398,13.152648440923949,96.33132337676685,96.94910534268624,94.42450675646776,101.99830251512316,666.6170013427734,711.0967747528078,622.1372279327389
2026-04-20,09:30,1776691800,708.780029296875,709.9099731445312,706.1400146484375,708.719970703125,43546800,688.3035971619314,678.2792950574604,10.024302104470962,3.741791636159311,12.565020936623302,91.03336280955627,94.97719116497625,94.60873489263726,95.71410370965421,669.6244995117188,716.8649828796285,622.384016143809
2026-04-21,09:30,1776778200,710.280029296875,711.280029296875,702.6400146484375,704.0800170898438,58941400,690.7307386893026,680.1904596524519,10.540279036850734,5.101489116297596,10.877579841106275,78.48265507704464,89.47901246899904,92.89882741809119,82.63938257081477,672.0595001220703,721.0982783471935,623.0207218969471
2026-04-22,09:30,1776864600,709.1500244140625,711.4500122070312,708.219970703125,711.2100219726562,42518500,693.8813976559725,682.488205009504,11.393192646468492,6.3598298223317755,10.066725648273433,96.70485128112477,91.88762540637428,92.56176008085222,90.53935605741839,674.9610015869141,726.013841260752,623.9081619130762
2026-04-23,09:30,1776951000,709.5,712.3599853515625,702.280029296875,708.4500122070312,56174000,696.12272297152,684.4113018389504,11.711421132569626,7.430148084379346,8.56254609638056,88.99747916776744,90.92424332683868,92.01592116284772,88.7408876548206,677.5425018310547,729.8705009960871,625.2145026660222
2026-04-24,09:30,1777037400,710.75,714.469970703125,709.010009765625,713.9400024414062,45182000,698.8638428899641,686.5986129946879,12.265229895276207,8.397164446558719,7.736130897434975,98.02324390160612,93.29057685176116,92.44080639248553,94.99011777031242,680.9850006103516,733.3790774603324,628.5909237603707
2026-04-27,09:30,1777296600,713.1699829101562,715.6300048828125,712.2999877929688,715.1699829101562,33135900,701.3724798161475,688.715010766204,12.657469049943415,9.24922536723566,6.816487365415512,97.8533731690159,94.81150895751273,93.23104058082794,97.97244571088231,685.0389984130859,734.7712272641716,635.3067695620002
2026-04-28,09:30,1777383000,711.8200073242188,712.8800048828125,709.25,711.6900024414062,43117400,702.9597909892642,690.4168620014043,12.54292898785991,9.90796609136051,5.269925792998798,76.95901715411577,88.8606783563804,91.77425317267875,83.03352872378372,689.025,733.617965976941,644.4320340230589
2026-04-29,09:30,1777469400,711.0,712.2000122070312,708.3699951171875,711.5800170898438,41859200,704.2859796201226,691.9845031190664,12.301476501056186,10.386668173299647,3.829616655513078,69.662957307316,82.46143800669228,88.66998145068325,70.04435111871032,692.0869995117188,733.9614497209761,650.2125493024614
2026-04-30,09:30,1777555800,714.6300048828125,719.7899780273438,710.4500122070312,718.6599731445312,67240900,706.4973632392623,693.9604638616934,12.536899377568943,10.816714414153505,3.4403699268308756,93.54649804972759,86.15645802103738,87.83214030746797,82.8050934481762,695.2579986572266,735.0440867409453,655.4719105735079
2026-05-01,09:30,1777642200,721.25,724.8699951171875,720.469970703125,720.6500244140625,43049800,708.6746957276931,695.937468347054,12.73722738063907,11.200817007450619,3.0728207463769017,81.31926919813895,84.5440617467379,86.73611412055794,80.1599569990978,698.4989990234375,735.3629966338689,661.6350014130061
2026-05-04,09:30,1777901400,720.0700073242188,722.1199951171875,714.989990234375,718.010009765625,51950600,710.1108978873749,697.5724714150964,12.538426472278502,11.468338900416196,2.140175143724612,69.6325996855023,79.5735743929927,84.3486008780362,70.0235214229057,701.4529998779296,734.4233576405732,668.4826421152861
2026-05-05,09:30,1777987800,721.77001953125,725.0399780273438,721.489990234375,723.77001953125,36933200,712.2123012172019,699.5130305348115,12.69927068239042,11.714525256811042,1.9694908511587563,94.42020493484831,84.5224512402779,84.40655099878343,84.75425172326683,704.6805023193359,732.7564978590302,676.6045067796416
2026-05-06,09:30,1778074200,728.1599731445312,734.5900268554688,727.8200073242188,733.8300170898438,53288900,715.5381036591468,702.0550295388881,13.48307412025872,12.068235029500578,2.829678181516286,97.10141553903847,88.71543933986476,85.8428471124772,94.46062379463987,707.5715026855469,735.1462992703258,679.9967061007679
2026-05-07,09:30,1778160600,735.0499877929688,736.1300048828125,729.75,731.5800170898438,51724600,718.0060903407925,704.2420656537736,13.764024687018946,12.407392961004252,2.7132634520293877,83.60955982586518,87.01347950186491,86.23305790893977,88.57432268771515,710.1550048828125,736.5353229580254,683.7746868075996
2026-05-08,09:30,1778247000,734.9299926757812,738.0800170898438,734.5700073242188,737.6199951171875,47227100,721.0236141525456,706.7145048732857,14.309109279259928,12.787736224655388,3.04274610920908,98.4516269524148,90.82619531871487,87.76410371219814,96.9503785317483,713.0630035400391,738.0534837181306,688.0725233619476
2026-05-11,09:30,1778506200,736.4500122070312,740.7899780273438,736.4500122070312,739.2999877929688,44024000,723.8353639433799,709.1282443488178,14.707119594562073,13.171612898636726,3.0710133918506948,95.40409926031074,92.35216329924683,89.29345690788102,98.4695760819784,715.7230041503906,739.9819525981338,691.4640557026473
2026-05-12,09:30,1778592600,736.8900146484375,738.8400268554688,731.8300170898438,738.1799926757812,54185300,726.0422299022108,711.2802257063707,14.762004195840063,13.489691158077393,2.54462607552534,91.39753364581867,92.03395341477078,90.20695574351095,95.68794875729043,717.9090026855469,741.988508617256,693.8294967538377
2026-05-13,09:30,1778679000,738.469970703125,743.9099731445312,735.469970703125,742.3099975585938,44200200,728.5449633878081,713.5787273250538,14.96623606275432,13.78500013901278,2.3624718474830786,94.46757769218593,92.8451615072425,91.08635766475479,96.36276919221791,720.0275024414062,744.8544063413495,695.2005985414629
2026-05-14,09:30,1778765400,743.6500244140625,749.530029296875,743.5599975585938,748.1699829101562,45307600,731.5641971604772,716.1410425535798,15.423154606897356,14.112631032589697,2.621047148615318,96.062406344539,93.917576453008,92.0300972608392,97.69253483734559,722.3530029296875,748.5383034256818,696.1677024336932
2026-05-15,09:30,1778851800,741.7899780273438,743.4600219726562,737.9600219726562,739.1699829101562,60410800,732.7343180450432,717.8468899874005,14.887428057642751,14.267590437600308,1.2396752400848854,63.05266778114443,83.6292735623868,89.2298226946884,72.42817529778361,723.8045013427734,750.3369968543882,697.2720058311586
2026-05-18,09:30,1779111000,739.8300170898438,741.4199829101562,733.3900146484375,738.6500244140625,47843900,733.6444267172001,719.387862907894,14.256563809306044,14.265385111941455,-0.017642605270822287,49.884873923592274,72.3811403494553,83.61359524627736,49.91623055581118,725.3010040283203,751.6369971755477,698.965010881093
2026-05-19,09:30,1779197400,734.780029296875,737.6500244140625,731.530029296875,733.72998046875,54255900,733.6575888328232,720.4502419864759,13.207346846347264,14.053777458822617,-1.6928612249507076,20.1212061368321,54.9611622785809,74.0627842570452,16.757918321652312,726.7835021972656,751.4601470908723,702.106857303659
2026-05-20,09:30,1779283800,735.7100219726562,741.8699951171875,733.8900146484375,741.25,45768000,734.8256520893119,721.9909648022925,12.834687287019392,13.809959424461972,-1.9505442748851607,53.999837239583336,54.640720598915046,67.58876303766849,28.744635721408173,728.2855010986328,752.6424724801567,703.928529717109
2026-05-21,09:30,1779370200,738.6400146484375,744.8699951171875,737.030029296875,742.719970703125,43332200,736.0401626452831,723.5264467208727,12.513715924410349,13.550710724451648,-2.073989600082598,62.166341145833336,57.149260781221145,64.10892895218603,43.22992443929138,729.9989990234375,753.3335059384328,706.6644921084421
