date,close,adjusted_close
2016-06-08,194.83999633789062,164.34120178222656
2016-06-09,194.5399932861328,164.0882110595703
2016-06-10,192.6699981689453,162.5108642578125
2016-06-13,191.22000122070312,161.28785705566406
2016-06-14,190.8000030517578,160.93359375
2016-06-15,190.52000427246094,160.69737243652344
2016-06-16,191.13999938964844,161.22035217285156
2016-06-17,190.42999267578125,160.62147521972656
2016-06-20,191.64999389648438,161.6505126953125
2016-06-21,191.24000549316406,162.11082458496094
2016-06-22,190.9199981689453,161.839599609375
2016-06-23,193.38999938964844,163.933349609375
2016-06-24,186.33999633789062,157.95718383789062
2016-06-27,183.0500030517578,155.16831970214844
2016-06-28,186.42999267578125,158.03350830078125
2016-06-29,189.63999938964844,160.7544708251953
2016-06-30,192.1999969482422,162.924560546875
2016-07-01,192.60000610351562,163.26365661621094
2016-07-05,191.25,162.11932373046875
2016-07-06,192.3800048828125,163.07720947265625
2016-07-07,192.25,162.96701049804688
2016-07-08,195.1699981689453,165.44219970703125
2016-07-11,195.85000610351562,166.01869201660156
2016-07-12,197.22999572753906,167.18849182128906
2016-07-13,197.16000366210938,167.12916564941406
2016-07-14,198.30999755859375,168.10394287109375
2016-07-15,198.00999450683594,167.84962463378906
2016-07-18,198.5800018310547,168.3328399658203
2016-07-19,198.36000061035156,168.1463623046875
2016-07-20,199.16000366210938,168.82447814941406
2016-07-21,198.41000366210938,168.18869018554688
2016-07-22,199.3300018310547,168.96856689453125
2016-07-25,198.85000610351562,168.5617218017578
2016-07-26,198.83999633789062,168.55322265625
2016-07-27,198.7100067138672,168.44302368164062
2016-07-28,198.92999267578125,168.62948608398438
2016-07-29,199.27999877929688,168.92617797851562
2016-08-01,199.0500030517578,168.73123168945312
2016-08-02,197.80999755859375,167.68011474609375
2016-08-03,198.3800048828125,168.1632843017578
2016-08-04,198.57000732421875,168.32435607910156
2016-08-05,200.1699981689453,169.68063354492188
2016-08-08,200.07000732421875,169.59585571289062
2016-08-09,200.1999969482422,169.7060546875
2016-08-10,199.69000244140625,169.2737579345703
2016-08-11,200.6699981689453,170.10447692871094
2016-08-12,200.47000122070312,169.93496704101562
2016-08-15,201.0500030517578,170.4266357421875
2016-08-16,200.00999450683594,169.54502868652344
2016-08-17,200.33999633789062,169.82473754882812
2016-08-18,200.82000732421875,170.23167419433594
2016-08-19,200.5399932861328,169.99427795410156
2016-08-22,200.52000427246094,169.9773406982422
2016-08-23,200.88999938964844,170.29098510742188
2016-08-24,199.9199981689453,169.4686737060547
2016-08-25,199.75999450683594,169.33311462402344
2016-08-26,199.3800048828125,169.01100158691406
2016-08-29,200.38999938964844,169.8671112060547
2016-08-30,200.00999450683594,169.54502868652344
2016-08-31,199.52000427246094,169.12965393066406
2016-09-01,199.47999572753906,169.09573364257812
2016-09-02,200.3699951171875,169.85018920898438
2016-09-06,201.0,170.3842315673828
2016-09-07,200.99000549316406,170.37576293945312
2016-09-08,200.52000427246094,169.9773406982422
2016-09-09,195.67999267578125,165.8745574951172
2016-09-12,198.47999572753906,168.2480926513672
2016-09-13,194.77999877929688,165.8494415283203
2016-09-14,194.66000366210938,165.7472686767578
2016-09-15,196.66000366210938,167.45022583007812
2016-09-16,195.88999938964844,166.7946014404297
2016-09-19,195.9499969482422,166.84568786621094
2016-09-20,195.97000122070312,166.86276245117188
2016-09-21,198.1699981689453,168.7359619140625
2016-09-22,199.36000061035156,169.74920654296875
2016-09-23,198.2899932861328,168.8380889892578
2016-09-26,196.7100067138672,167.49281311035156
2016-09-27,197.91000366210938,168.5145263671875
2016-09-28,198.97999572753906,169.4256134033203
2016-09-29,197.11000061035156,167.8333740234375
2016-09-30,198.69000244140625,169.17868041992188
2016-10-03,198.05999755859375,168.64227294921875
2016-10-04,197.13999938964844,167.8589630126953
2016-10-05,197.9600067138672,168.5571746826172
2016-10-06,198.19000244140625,168.75302124023438
2016-10-07,197.4600067138672,168.1313934326172
2016-10-10,198.3699951171875,168.90625
2016-10-11,195.9600067138672,166.8542022705078
2016-10-12,196.2100067138672,167.06704711914062
2016-10-13,195.5800018310547,166.53065490722656
2016-10-14,195.6300048828125,166.57321166992188
2016-10-17,195.0500030517578,166.07936096191406
2016-10-18,196.1999969482422,167.0585479736328
2016-10-19,196.74000549316406,167.5183563232422
2016-10-20,196.4199981689453,167.24586486816406
2016-10-21,196.47000122070312,167.28842163085938
2016-10-24,197.27000427246094,167.96961975097656
2016-10-25,196.7100067138672,167.49281311035156
2016-10-26,196.27000427246094,167.11814880371094
2016-10-27,195.75,166.6753692626953
2016-10-28,195.1300048828125,166.1475067138672
2016-10-31,195.1300048828125,166.1475067138672
2016-11-01,193.77000427246094,164.98944091796875
2016-11-02,192.49000549316406,163.89956665039062
2016-11-03,191.74000549316406,163.26097106933594
2016-11-04,191.47999572753906,163.03958129882812
2016-11-07,195.67999267578125,166.6157989501953
2016-11-08,196.5800018310547,167.38214111328125
2016-11-09,198.67999267578125,169.17022705078125
2016-11-10,199.13999938964844,169.56182861328125
2016-11-11,198.77000427246094,169.24681091308594
2016-11-14,198.8000030517578,169.27235412597656
2016-11-15,200.41000366210938,170.64329528808594
2016-11-16,200.07000732421875,170.35374450683594
2016-11-17,201.02000427246094,171.16265869140625
2016-11-18,200.66000366210938,170.8561248779297
2016-11-21,202.13999938964844,172.11630249023438
2016-11-22,202.50999450683594,172.4313201904297
2016-11-23,202.69000244140625,172.58460998535156
2016-11-25,203.5,173.27430725097656
2016-11-28,202.5399932861328,172.45689392089844
2016-11-29,202.86000061035156,172.72933959960938
2016-11-30,202.39999389648438,172.33767700195312
2016-12-01,201.61000061035156,171.66502380371094
2016-12-02,201.75,171.78424072265625
2016-12-05,202.91000366210938,172.7718963623047
2016-12-06,203.6199951171875,173.37646484375
2016-12-07,206.1999969482422,175.57325744628906
2016-12-08,206.74000549316406,176.03306579589844
2016-12-09,208.0,177.1059112548828
2016-12-12,207.77000427246094,176.91004943847656
2016-12-13,209.19000244140625,178.11912536621094
2016-12-14,207.4600067138672,176.64614868164062
2016-12-15,208.22999572753906,177.30174255371094
2016-12-16,207.8699951171875,176.9951934814453
2016-12-19,208.33999633789062,177.3953857421875
2016-12-20,209.13999938964844,178.07655334472656
2016-12-21,208.57000732421875,177.5912322998047
2016-12-22,207.00999450683594,177.36502075195312
2016-12-23,207.19000244140625,177.5193328857422
2016-12-27,207.6999969482422,177.9562530517578
2016-12-28,206.05999755859375,176.55105590820312
2016-12-29,206.02000427246094,176.51678466796875
2016-12-30,205.30999755859375,175.908447265625
2017-01-03,206.74000549316406,177.13372802734375
2017-01-04,207.9600067138672,178.17901611328125
2017-01-05,207.8000030517578,178.04193115234375
2017-01-06,208.61000061035156,178.73593139648438
2017-01-09,207.9499969482422,178.17042541503906
2017-01-10,207.9199981689453,178.1447296142578
2017-01-11,208.50999450683594,178.65025329589844
2017-01-12,208.0500030517578,178.25613403320312
2017-01-13,208.4600067138672,178.60740661621094
2017-01-17,207.72000122070312,177.97337341308594
2017-01-18,208.16000366210938,178.3502960205078
2017-01-19,207.4600067138672,177.75062561035156
2017-01-20,208.1300048828125,178.3246612548828
2017-01-23,207.64999389648438,177.913330078125
2017-01-24,208.97000122070312,179.0443878173828
2017-01-25,210.7100067138672,180.5352020263672
2017-01-26,210.5500030517578,180.3980712890625
2017-01-27,210.25,180.14105224609375
2017-01-30,208.97999572753906,179.052978515625
2017-01-31,208.97000122070312,179.0443878173828
2017-02-01,209.0,179.070068359375
2017-02-02,209.08999633789062,179.14718627929688
2017-02-03,210.63999938964844,180.4752197265625
2017-02-06,210.1999969482422,180.09825134277344
2017-02-07,210.25,180.14105224609375
2017-02-08,210.52000427246094,180.37237548828125
2017-02-09,211.72000122070312,181.4005889892578
2017-02-10,212.57000732421875,182.1288604736328
2017-02-13,213.6999969482422,183.09703063964844
2017-02-14,214.58999633789062,183.8595733642578
2017-02-15,215.67999267578125,184.79347229003906
2017-02-16,215.50999450683594,184.64776611328125
2017-02-17,215.83999633789062,184.9305419921875
2017-02-21,217.11000061035156,186.0186767578125
2017-02-22,217.00999450683594,185.93299865722656
2017-02-23,217.1300048828125,186.03575134277344
2017-02-24,217.38999938964844,186.25857543945312
2017-02-27,217.7100067138672,186.53273010253906
2017-02-28,217.07000732421875,185.984375
2017-03-01,220.14999389648438,188.62332153320312
2017-03-02,218.86000061035156,187.51800537109375
2017-03-03,218.97999572753906,187.62086486816406
2017-03-06,218.3000030517578,187.0382843017578
2017-03-07,217.63999938964844,186.4727783203125
2017-03-08,217.17999267578125,186.07862854003906
2017-03-09,217.41000366210938,186.27574157714844
2017-03-10,218.1699981689453,186.92691040039062
2017-03-13,218.3000030517578,187.0382843017578
2017-03-14,217.55999755859375,186.40420532226562
2017-03-15,219.3699951171875,187.95497131347656
2017-03-16,219.0,187.63796997070312
2017-03-17,218.55999755859375,187.26107788085938
2017-03-20,218.3699951171875,187.0982208251953
2017-03-21,215.5800018310547,184.707763671875
2017-03-22,215.02000427246094,185.08482360839844
2017-03-23,214.8000030517578,184.8954315185547
2017-03-24,214.72999572753906,184.83518981933594
2017-03-27,214.3800048828125,184.53392028808594
2017-03-28,215.97000122070312,185.9025421142578
2017-03-29,216.2899932861328,186.17794799804688
2017-03-30,216.8699951171875,186.67724609375
2017-03-31,216.35000610351562,186.2296142578125
2017-04-03,216.0800018310547,185.99725341796875
2017-04-04,216.1999969482422,186.10052490234375
2017-04-05,215.5399932861328,185.5323944091797
2017-04-06,216.10000610351562,186.014404296875
2017-04-07,215.91000366210938,185.85089111328125
2017-04-10,216.05999755859375,185.9800262451172
2017-04-11,215.7899932861328,185.74761962890625
2017-04-12,214.89999389648438,184.98150634765625
2017-04-13,213.47000122070312,183.75057983398438
2017-04-17,215.33999633789062,185.36021423339844
2017-04-18,214.75,184.85238647460938
2017-04-19,214.27999877929688,184.44778442382812
2017-04-20,216.02999877929688,185.95419311523438
2017-04-21,215.39999389648438,185.411865234375
2017-04-24,217.6999969482422,187.3916473388672
2017-04-25,219.00999450683594,188.51925659179688
2017-04-26,218.85000610351562,188.38160705566406
2017-04-27,219.02000427246094,188.5278778076172
2017-04-28,218.60000610351562,188.16635131835938
2017-05-01,219.1300048828125,188.62255859375
2017-05-02,219.1999969482422,188.68289184570312
2017-05-03,218.97999572753906,188.49343872070312
2017-05-04,219.17999267578125,188.66563415527344
2017-05-05,220.05999755859375,189.42311096191406
2017-05-08,220.07000732421875,189.43174743652344
2017-05-09,219.7899932861328,189.19070434570312
2017-05-10,220.1999969482422,189.5436248779297
2017-05-11,219.75,189.15625
2017-05-12,219.41000366210938,188.86358642578125
2017-05-15,220.52000427246094,189.81910705566406
2017-05-16,220.47999572753906,189.78466796875
2017-05-17,216.57000732421875,186.41900634765625
2017-05-18,217.36000061035156,187.09906005859375
2017-05-19,218.7100067138672,188.26109313964844
2017-05-22,219.92999267578125,189.31124877929688
2017-05-23,220.36000061035156,189.681396484375
2017-05-24,220.88999938964844,190.13755798339844
2017-05-25,221.9199981689453,191.024169921875
2017-05-26,221.92999267578125,191.03277587890625
2017-05-30,221.72000122070312,190.85206604003906
2017-05-31,221.6699981689453,190.8090057373047
2017-06-01,223.39999389648438,192.29815673828125
2017-06-02,224.10000610351562,192.90066528320312
2017-06-05,223.9499969482422,192.7715301513672
2017-06-06,223.30999755859375,192.22064208984375
2017-06-07,223.67999267578125,192.5391387939453
2017-06-08,223.75999450683594,192.60800170898438
2017-06-09,223.5,192.38421630859375
2017-06-12,223.41000366210938,192.3067169189453
2017-06-13,224.5,193.24496459960938
2017-06-14,224.25999450683594,193.03839111328125
2017-06-15,223.80999755859375,192.6510009765625
2017-06-16,223.8699951171875,192.70266723632812
2017-06-19,225.6999969482422,194.27793884277344
2017-06-20,224.22000122070312,193.0039825439453
2017-06-21,224.1300048828125,192.926513671875
2017-06-22,224.0,192.8145751953125
2017-06-23,223.3699951171875,193.14317321777344
2017-06-26,223.44000244140625,193.20367431640625
2017-06-27,221.66000366210938,191.66456604003906
2017-06-28,223.6199951171875,193.35934448242188
2017-06-29,221.69000244140625,191.69046020507812
2017-06-30,222.05999755859375,192.01048278808594
2017-07-03,222.5500030517578,192.43411254882812
2017-07-05,222.94000244140625,192.77142333984375
2017-07-06,220.94000244140625,191.04200744628906
2017-07-07,222.33999633789062,192.25254821777344
2017-07-10,222.57000732421875,192.45147705078125
2017-07-11,222.39999389648438,192.304443359375
2017-07-12,224.07000732421875,193.74844360351562
2017-07-13,224.4499969482422,194.0770263671875
2017-07-14,225.47000122070312,194.9590301513672
2017-07-17,225.5,194.98495483398438
2017-07-18,225.6699981689453,195.1319122314453
2017-07-19,226.86000061035156,196.16087341308594
2017-07-20,226.92999267578125,196.221435546875
2017-07-21,226.77000427246094,196.0830841064453
2017-07-24,226.69000244140625,196.013916015625
2017-07-25,227.22999572753906,196.48077392578125
2017-07-26,227.3000030517578,196.54135131835938
2017-07-27,227.02999877929688,196.30789184570312
2017-07-28,226.77000427246094,196.0830841064453
2017-07-31,226.63999938964844,195.97064208984375
2017-08-01,227.14999389648438,196.41168212890625
2017-08-02,227.27999877929688,196.5240478515625
2017-08-03,226.8800048828125,196.1781768798828
2017-08-04,227.25999450683594,196.50682067871094
2017-08-07,227.6300048828125,196.8267059326172
2017-08-08,227.17999267578125,196.43756103515625
2017-08-09,227.0500030517578,196.32522583007812
2017-08-10,223.92999267578125,193.62738037109375
2017-08-11,224.22999572753906,193.8868408203125
2017-08-14,226.42999267578125,195.7891082763672
2017-08-15,226.4499969482422,195.80638122558594
2017-08-16,226.80999755859375,196.1177215576172
2017-08-17,223.27999877929688,193.06532287597656
2017-08-18,222.8699951171875,192.7108154296875
2017-08-21,223.13999938964844,192.94430541992188
2017-08-22,225.39999389648438,194.89845275878906
2017-08-23,224.6300048828125,194.232666015625
2017-08-24,224.11000061035156,193.78298950195312
2017-08-25,224.60000610351562,194.2067108154297
2017-08-28,224.67999267578125,194.27589416503906
2017-08-29,224.85000610351562,194.42288208007812
2017-08-30,225.97000122070312,195.391357421875
2017-08-31,227.3000030517578,196.54135131835938
2017-09-01,227.69000244140625,196.87860107421875
2017-09-05,226.00999450683594,195.42591857910156
2017-09-06,226.8000030517578,196.10899353027344
2017-09-07,226.75,196.06576538085938
2017-09-08,226.39999389648438,195.76315307617188
2017-09-11,228.8699951171875,197.89891052246094
2017-09-12,229.7100067138672,198.625244140625
2017-09-13,229.85000610351562,198.7462921142578
2017-09-14,229.77000427246094,198.6771240234375
2017-09-15,230.08999633789062,198.95384216308594
2017-09-18,230.49000549316406,199.29971313476562
2017-09-19,230.77000427246094,199.54180908203125
2017-09-20,229.72000122070312,199.65130615234375
2017-09-21,229.07000732421875,199.0863800048828
2017-09-22,229.0399932861328,199.06031799316406
2017-09-25,228.6999969482422,198.76478576660156
2017-09-26,228.77999877929688,198.83432006835938
2017-09-27,229.6699981689453,199.60787963867188
2017-09-28,229.94000244140625,199.84251403808594
2017-09-29,230.75999450683594,200.5551300048828
2017-10-02,231.72999572753906,201.39816284179688
2017-10-03,232.1999969482422,201.806640625
2017-10-04,232.52000427246094,202.0847930908203
2017-10-05,233.89999389648438,203.2841796875
2017-10-06,233.67999267578125,203.0929718017578
2017-10-09,233.27000427246094,202.7366485595703
2017-10-10,233.86000061035156,203.2493896484375
2017-10-11,234.24000549316406,203.5796661376953
2017-10-12,233.8800048828125,203.26678466796875
2017-10-13,234.13999938964844,203.4927520751953
2017-10-16,234.50999450683594,203.8142852783203
2017-10-17,234.66000366210938,203.94468688964844
2017-10-18,234.8699951171875,204.12721252441406
2017-10-19,234.99000549316406,204.2314910888672
2017-10-20,236.16000366210938,205.24832153320312
2017-10-23,235.3000030517578,204.50088500976562
2017-10-24,235.6300048828125,204.78770446777344
2017-10-25,234.5,203.8055877685547
2017-10-26,234.72000122070312,203.99684143066406
2017-10-27,236.72000122070312,205.73507690429688
2017-10-30,235.86000061035156,204.98764038085938
2017-10-31,236.1300048828125,205.22232055664062
2017-11-01,236.5399932861328,205.5785675048828
2017-11-02,236.63999938964844,205.6654815673828
2017-11-03,237.42999267578125,206.35208129882812
2017-11-06,237.7899932861328,206.6649932861328
2017-11-07,237.69000244140625,206.5780487060547
2017-11-08,238.0399932861328,206.88223266601562
2017-11-09,237.17999267578125,206.1348114013672
2017-11-10,237.0399932861328,206.01316833496094
2017-11-13,237.32000732421875,206.2565460205078
2017-11-14,236.74000549316406,205.75241088867188
2017-11-15,235.52999877929688,204.7008514404297
2017-11-16,237.5399932861328,206.4476776123047
2017-11-17,236.89999389648438,205.8914794921875
2017-11-20,237.2100067138672,206.16087341308594
2017-11-21,238.7899932861328,207.53404235839844
2017-11-22,238.6199951171875,207.38632202148438
2017-11-24,239.1199951171875,207.82089233398438
2017-11-27,239.0500030517578,207.7600555419922
2017-11-28,241.4199981689453,209.81983947753906
2017-11-29,241.3300018310547,209.74168395996094
2017-11-30,243.35000610351562,211.49717712402344
2017-12-01,242.89999389648438,211.1060791015625
2017-12-04,242.63999938964844,210.88021850585938
2017-12-05,241.77999877929688,210.1327362060547
2017-12-06,241.77000427246094,210.12405395507812
2017-12-07,242.57000732421875,210.81932067871094
2017-12-08,243.88999938964844,211.96656799316406
2017-12-11,244.67999267578125,212.65313720703125
2017-12-12,245.10000610351562,213.01820373535156
2017-12-13,245.0399932861328,212.96600341796875
2017-12-14,244.07000732421875,212.12294006347656
2017-12-15,246.1199951171875,213.9046173095703
2017-12-18,247.64999389648438,215.23439025878906
2017-12-19,246.75,214.45220947265625
2017-12-20,246.55999755859375,214.2870330810547
2017-12-21,247.05999755859375,214.7216339111328
2017-12-22,247.00999450683594,214.67813110351562
2017-12-26,245.5399932861328,214.42843627929688
2017-12-27,245.67999267578125,214.55067443847656
2017-12-28,246.13999938964844,214.95236206054688
2017-12-29,245.2899932861328,214.21005249023438
2018-01-02,247.08999633789062,215.78207397460938
2018-01-03,248.55999755859375,217.06576538085938
2018-01-04,249.64999389648438,218.01763916015625
2018-01-05,251.25,219.4148712158203
2018-01-08,251.77000427246094,219.86898803710938
2018-01-09,252.3000030517578,220.33189392089844
2018-01-10,251.8699951171875,219.95635986328125
2018-01-11,253.72999572753906,221.58067321777344
2018-01-12,255.41000366210938,223.0477752685547
2018-01-16,254.47999572753906,222.23558044433594
2018-01-17,256.94000244140625,224.3839874267578
2018-01-18,256.5899963378906,224.07835388183594
2018-01-19,257.67999267578125,225.03013610839844
2018-01-22,259.75,226.83790588378906
2018-01-23,260.3399963378906,227.3531494140625
2018-01-24,260.2099914550781,227.23956298828125
2018-01-25,260.3299865722656,227.34439086914062
2018-01-26,263.3599853515625,229.990478515625
2018-01-29,261.5400085449219,228.40110778808594
2018-01-30,258.75,225.96458435058594
2018-01-31,258.989990234375,226.17416381835938
2018-02-01,258.7300109863281,225.9471435546875
2018-02-02,253.19000244140625,221.10911560058594
2018-02-05,242.7899932861328,212.02679443359375
2018-02-06,247.27999877929688,215.9479217529297
2018-02-07,245.92999267578125,214.76898193359375
2018-02-08,236.7899932861328,206.7870635986328
2018-02-09,240.44000244140625,209.97457885742188
2018-02-12,243.74000549316406,212.8564910888672
2018-02-13,244.55999755859375,213.57257080078125
2018-02-14,247.75999450683594,216.36712646484375
2018-02-15,250.97000122070312,219.17039489746094
2018-02-16,250.94000244140625,219.14418029785156
2018-02-20,249.4199981689453,217.81680297851562
2018-02-21,248.11000061035156,216.67274475097656
2018-02-22,248.41000366210938,216.9347686767578
2018-02-23,252.49000549316406,220.4977569580078
2018-02-26,255.39999389648438,223.0390625
2018-02-27,252.13999938964844,220.19210815429688
2018-02-28,249.33999633789062,217.74688720703125
2018-03-01,246.0500030517578,214.873779296875
2018-03-02,247.36000061035156,216.01779174804688
2018-03-05,250.1999969482422,218.49790954589844
2018-03-06,250.8300018310547,219.048095703125
2018-03-07,250.72000122070312,218.95205688476562
2018-03-08,251.88999938964844,219.97381591796875
2018-03-09,256.25,223.78135681152344
2018-03-12,256.0,223.56300354003906
2018-03-13,254.30999755859375,222.08714294433594
2018-03-14,252.97000122070312,220.91696166992188
2018-03-15,252.72999572753906,220.70736694335938
2018-03-16,252.99000549316406,220.93441772460938
2018-03-19,249.61000061035156,217.98265075683594
2018-03-20,250.0500030517578,218.366943359375
2018-03-21,249.47000122070312,217.8604278564453
2018-03-22,243.27000427246094,212.44602966308594
2018-03-23,238.08999633789062,207.92236328125
2018-03-26,243.52999877929688,213.6457977294922
2018-03-27,239.30999755859375,209.9436492919922
2018-03-28,238.63999938964844,209.35585021972656
2018-03-29,242.0800018310547,212.3737030029297
2018-04-02,236.47999572753906,207.4608917236328
2018-04-03,239.47999572753906,210.09278869628906
2018-04-04,242.24000549316406,212.51409912109375
2018-04-05,243.99000549316406,214.04933166503906
2018-04-06,238.6199951171875,209.33827209472656
2018-04-09,239.58999633789062,210.18927001953125
2018-04-10,243.5399932861328,213.65457153320312
2018-04-11,242.25,212.52284240722656
2018-04-12,244.27999877929688,214.30372619628906
2018-04-13,243.60000610351562,213.70718383789062
2018-04-16,245.5800018310547,215.4442138671875
2018-04-17,248.22000122070312,217.7601776123047
2018-04-18,248.36000061035156,217.883056640625
2018-04-19,247.0,216.68997192382812
2018-04-20,245.0,214.9353790283203
2018-04-23,244.88999938964844,214.83889770507812
2018-04-24,241.5500030517578,211.90875244140625
2018-04-25,242.1699981689453,212.4526824951172
2018-04-26,244.66000366210938,214.63711547851562
2018-04-27,244.9199981689453,214.86521911621094
2018-04-30,242.9199981689453,213.11062622070312
2018-05-01,243.44000244140625,213.56683349609375
2018-05-02,241.77999877929688,212.11053466796875
2018-05-03,241.2100067138672,211.61050415039062
2018-05-04,244.41000366210938,214.4178009033203
2018-05-07,245.1699981689453,215.08450317382812
2018-05-08,245.16000366210938,215.07574462890625
2018-05-09,247.5399932861328,217.1636962890625
2018-05-10,249.86000061035156,219.19898986816406
2018-05-11,250.47000122070312,219.7342071533203
2018-05-14,250.75,219.9798126220703
2018-05-15,249.02999877929688,218.47088623046875
2018-05-16,250.08999633789062,219.4007568359375
2018-05-17,249.8800048828125,219.21656799316406
2018-05-18,249.25999450683594,218.67259216308594
2018-05-21,251.08999633789062,220.27804565429688
2018-05-22,250.3699951171875,219.64639282226562
2018-05-23,251.14999389648438,220.3307342529297
2018-05-24,250.6699981689453,219.90965270996094
2018-05-25,250.0399932861328,219.35691833496094
2018-05-29,247.14999389648438,216.8216094970703
2018-05-30,250.41000366210938,219.68153381347656
2018-05-31,248.7899932861328,218.26031494140625
2018-06-01,251.41000366210938,220.55877685546875
2018-06-04,252.52000427246094,221.5326385498047
2018-06-05,252.8699951171875,221.8396759033203
2018-06-06,254.88999938964844,223.6117706298828
2018-06-07,254.77000427246094,223.5065155029297
2018-06-08,255.57000732421875,224.2083282470703
2018-06-11,255.89999389648438,224.4978485107422
